oc oc0,_l_ (a) tending to escape or disappear (b) difficult to remember,,elusive,,,
oc oc2,"_11_ n ~(in sth/between A and B) [C,U] a difference; failure to agree: There is ___ in the range of pay rises awarded",,discrepancy,,,
oc oc0,"i_d_ to persuade or influence sb to do sth, to cause sth",,induce,,,
oc oc0 26,"done, happening, said etc because of a sudden impulse from within, not planned or caused or suggested by sth/sb outside",,spontaneous,,,
oc,"‘+1 n (a) (also vingt-et-un, blackjack) [U] a card-game in which players try to acquire cards with a value totalling 21. +2 n any of several boats or hollow metal structures joined together to support a temporary road over a river, etc: a ___ bridge.",2/10/2012,pontoon,,,
oc,"n 1 an ornamental structure or statue, often in a pool or lake, from which one or more jets of water are pumped out into the air: the ___s of Rome. 2 a strong jet of liquid rising into the air: A ___ of water gushed from the broken fire hydrant. See also drinking-___, soda ___. +__-head n an origin or source.",2/10/2012,fountain,,,
oc oc3,"n (a) a feather, esp a large one used as a decoration. (b) an ornament of feathers or similar material, worn in the hair or on a hat or helmet: a ___ of ostrich feathers. (c) ___d adj having or decorated with a ___ or ___s.",7/4/2011,plume,,,
oc,"n 1 [C] (pl unchanged or ___s) a bird kept on a farm, eg a chicken. 2 [U] the flesh of certain types of birds, eaten for food. 3 [C] (arch) any bird. See also guinea-___, water ___, wild ___.",10/27/2011,fowl,,,
oc oc0,"n [U] the practice of keeping oneself and one’s living and working areas clean in order to prevent illness and disease: falling standards of ___ + Wash regularly to ensure personal ___. + In the interests of ___, please do not smoke in this shop. +___c ___cally",2/6/2012,hygiene,,,
oc oc0 oc0 25,"v PHR V ___ sth out (to sb) (fml) to cause a person, country, etc to suffer a punishment, a defeat or bad treatment: severe penalties ___d out by the courts.",1/15/2012,mete,,,
oc oc0,v 1 ~(down) to bend forward and down: [V] She __d to look under the bed: 2 He’s begining to ___ with age. IDM ___ so low (as to do sth) to lower one’s moral standards so far as to do sth: I never thought he’d ___ so low as to cheat on his best friend. PHR V ___ to sth/doing sth: He can behave badly at times but he’d never ___ to stealing,9/22/2011,stoop,,,
oc,"n(a) a small hole in a tyre +___v 1 (a) to make a small hole in sth. (b) to get a ___. 2 to reduce sb’s pride, confidence, etc:",4/25/2011,puncture,,,
oc oc0,"a__ n IDM without further/more ___ immediately; without fuss or delay: And so, without further/more ___, he got into the car, and drove off.",3/20/2011,ado,,,
oc oc0 26,"adj 1 not willing to give or share things, esp money; not generous: She’s too ___ to make a donation. 3 (esp US) likely to become angry or violent; vicious. 4 poor in appearance, quality, etc. 567 IDM no ___ sth (approv)(usu of a person or an achievement) a very good sth: She’s no ___ chess player.",5/9/2011,mean2,,,
oc oc0 26,"n 1 (a) [U] land covers with grass and similar plants, suitable for feeding animals: put a flock out to ___. 2 ___s [pl] circumstances of one's life, work, etc: find greener/richer/better/lusher ___s (ie a better way of life, etc) + (rhet) She decided it was time to move on ___s new (ie a new job, place to live, etc). +___v 1 to put animals in a ___ to feed on grass.",8/26/2011,pasture,,,
oc oc0 25,"_7_ v ~sb/sth (in sth) (esp passive) to catch sb/sth in, or as if in, a trap: [Vn] ___ an animal [Vnpr] He became ___d in the complexities of the legal system.",2/13/2012,ensnare,,,
oc oc0,p__ the edge or boundary of an area,,periphery,,,
oc oc0 26,r__ adj (infml) not strong or firm; likely to collapse: ___ wooden stairs +a ___ bridge/gate/shed,,rickety,,,
oc oc0 25 26,of or expected from a son or daughter,,filial,, /?f?l??l/,
oc oc0 25 26,a solemn promise,,pledge,,,
oc oc0 25 26,"n a garden tool with a long handle and a blade, used for breaking up the soil and removing plants which are not wanted. v",4/23/2011,hoe,,,
oc,"n 1 a small lump that grows on a plant and from which a flower, leaf or stem develops.",,bud,,,
oc,"v(fml) (a) ~sb/oneself (for sth/doing sth)   to blame or criticize sb/oneself, esp in a sad or disappointed way, for failing to do sth: [Vnpr] She ___d him gently for forgetting their anniversary.",,reproach,,,
oc oc0 24,"_d_ to put right a wrong, to compensate for sth.",,redress,,,
oc oc0 25 26,"v (law) to withdraw a law, contract, etc and declare that it is no longer valid: ___ an agreement/order/act",,rescind,,,
oc oc0 25,d__ v ~sb(from doing sth) to make sb decide not to do sth: [Vn] Stiffer penalties are needed to ___ crime/criminals.,,deter,,,
oc oc0,"adj 1 (attrib) (often used for emphasis) complete; nothing more than: ___ nonsense + a ___ waste of time. 2 [usu attrib] (of fabrics, etc) thin, light and almost transparent: ___ nylon. 3 very steep: a ___ rock face/cliff. + ___adv straight up or down: a cliff that rises ___ from the beach. v PHR V ___ away (from sth)/___ off.  to change direction suddenly, esp in order to avoid hitting sth.",8/26/2011,sheer,,,
7 7 oc0,"y__ noun
A short, sharp cry, especially of pain or alarm:
she uttered a ____ as she bumped into a table
verb [no object]
my dog was ___ing as if hurt",12/12/2015,yelp,,,
oc oc3,c__ v ~sb(into sth) to force sb by law to serve in the armed forces: [Vnpr] (fig) I got ___d into the team when our top player was injured. [also Vn].,,conscript,also conscribe,,
oc oc0 oc1,不機嫌に立ち去る IDM,,turn on one’s heel,,,
oc oc0,_d_ v to spread to and be perceived in every part of sth: [V] a ___ing atmosphere of warmth [Vn] The smell of flowers ___d the house.,,pervade,,,
oc oc0 25 26,"v PHR V (derog) to try to satisfy a worthless, weak or immoral desire, or to please sb who has this: newspapers ___ing ___ the public love of scandal.",,pander to sb/sth,,,
oc oc0 oc1 25 26,"n [U] (fml) 1 protection of and authority over a person, country, etc: parental ___. 2 teaching; instruction: be under the ___ of a master craftsman",,tutelage,,,
oc oc0,触媒,,catalyst,,,
oc oc0 25,"v 1 to resign from being, or choose not to become king, queen, emperor, etc: [V] King Edward VIII ___d in 1936.",,abdicate,,,
oc,"m__ n[pl] military weapons, equipment and stores: increased production of ___ in time of war.",,munitions,,,
oc oc0 25,"n, adj 1 (a medicine) that reduces pain without removing its cause: Aspirin is a ____ (drug)",,palliative,,,
oc oc0 25,"_8_ to succeed in understanding sth such as a code, an old document, sb's writing, etc.",,decipher,,,
oc oc0 25 26,p__ to be attended by all who have the right to attend,,plenary,,,
oc oc0 oc0 oc1 25 25 26,"n ~(of sth/sb) (usu sing) a small amount or number of sth: a ___ of rain/parmesan + Apart from a ___ of early shoppers, the streets were empty.",4/25/2011,sprinkling,,,
oc oc0 25,"the treatment and education one receives as a child, esp from parents.",,upbringing,,,
oc,"det, adj that is or that can be seen overthere: Do you see ___ clump of trees?",,yonder,,,
oc oc0 25 26,a__ to destroy sb/sth completely,,annihilate,,,
oc oc3 26,"adj (derog) 1 silent, bad-tempered and gloomy: All my attempts to amuse the children were met with ___ scowls.",,sullen,,,
oc oc0 oc1 26,"a__ a remark, action, etc, that openly insults sb, esp in public: His speech was a ___ to all decent members of the community.",,affront,,,
oc oc0 oc3,n [CGp] the highest social class; people of noble birth or rank: (fig) a ___ of talent (ie the most able or talented members of a society).,,aristocracy,,,
oc oc0 25 26,"n [sing] ~(with sb/between A and B)(fml) a renewing of friendly relations, esp between countries or groups which were former enemies.",,rapprochement,,,
oc,"f__ n[U] 1 dried food, hay, etc for horses and farm animals. 2 things or people thought of only as material for a specified use: This story will be more ___ for the gossip columnists. See also cannon-___",,fodder,,,
oc oc0,v to cause oneself to suffer sth bad; to bring sth upon oneself: [Vn] ___ debts/great expense/sb’s anger,,incur,,,
oc oc0 25,n 1 a device for converting mechanical energy into electricity; a generator. 2 (infml) a person who has extraordinary energy: a human ___.,,dynamo,,,
oc oc0 oc1 oc2 24 25 26,a_7_ v (usu passive) to surprise or shock sb very much: [Vn] His arrogance ___d her. [Vnpr] She was ___d at his arrogance.,,astound,,,
oc oc0 24 25,careful and thorough examination,,scrutiny,,,
oc oc1,b__ v IDM (for sb/sth) to be a good/bad sign for sb/sth: These trading figures do not ___ ___ for the company’s future.,,bode well/ill,,,
oc,v ~sth(in sth)(often passive) to fix sth deeply and firmly in a mass of sth: [Vnpr] The arrow ___d itself in the wall. +(fig) The idea became __d in his mind.,,embed,,,
oc oc0 oc1 25 26,s__ adj [attrib] later; following: ___ events proved me wrong.,,subsequent,,,
oc oc0,"e__ v(fml) to ask sb sth in a very anxious or serious manner; to beg: [Vn] Please don’t go, I ___ you.",,entreat,,,
oc oc1,"c__ n(a) a fort on high ground, built to protect a city. (b) ~(of sth) a center of power that is strongly defended by those within it and difficult to enter for those outside or opposed to it: a ___ of government/culture/free thought.",,citadel,,,
oc,i__ v ~(sth)(with sth) to twist sth or be twisted so as to become joined: [V] Their fingers ___d [Vnpr] (fig) The party’s history is closely __d with that of the union movement.,,Intertwine,,,
oc,(also ___ for) prep (dated or fml) except sth/sb: We know nothing about her ___ (for) her name. +conj (dated or fml) except: He told us nothing about himself ___ that he came from Germany.,1/26/2011,save,,,
oc oc0 oc1 25 25,"i__ v1 ~sth (from sth/doing sth) to make sb nervous and embarrassed and prevent them from doing sth that should be natural or easy: [Vn, Vnpr] Shyness ___d him (doing speaking)",,inhibit,,,
oc oc0 25 26,n(usu the ___) [pl v] people of good social position: the local ___ +a member of the landed ___ (ie those that own a lot of land).,,gentry,,,
oc oc0,"to take sth into consideration
to provide a room or place to sleep for sb",,accommodate,,,
oc oc0,1 to cause sb/sth to be in a specified condition 2 to give sth in return for sth or because it is expected 3 to present or send in an account for payment,,render,,,
oc,"that must be done; required by the rules, etc: English is a ___ subject",,compulsory,,,
oc0 26,"noun [mass noun]
1British The way a person stands and walks, particularly as an element of etiquette:
poise is directly concerned with good ___
2chiefly North American A person’s behaviour or manners:
there are team rules governing ___ on and off the field",3/28/2016,deportment,,,
oc oc0,"f__ excessive obedience to the correct or approved form, rules rather than to feeling or meaning",,formalism,,,
oc oc0 oc3 25,"f__ Ⅳ v to become tired, weaker and less active or enthusiastic: [V] My strength/interest/enthusiasm is ___ ing +the ___ing fortunes of the socialists.",,flag4,,,
oc oc0 25 26,"c__ to say that one disapproves strongly of sb/sth 
(law) to say what sb's punishment went is to be",,condemn,,,
oc0 26,"s__ noun [mass noun] informal
Something regarded as disgusting or sordid:
you can whip all the ___ into the spare room and shut the door",3/31/2016,scuzz,,,
oc oc0 24 26,a_7_g_ to make sth less severe; to ease sth. ___ one's hunger/grief/longing.,,assuage,,,
oc0 24 26,"w__ noun
1A boil or other swelling or growth on the skin, especially a sebaceous cyst.
2archaic A very large or overcrowded city:
the great ___ of London",4/1/2016,wen1,,,
oc oc0 24 25 26,not concerned with spiritual or religious affairs; of this world,,secular,,,
oc,seeming to be right or reasonable; that can be believed,,plausible,,,
,"noun
A plant of the daisy family with yellow flat-topped button-like flower heads and aromatic leaves, formerly used in cooking and medicine. ヨモギギク",4/4/2016,tansy,,,
oc oc0 24,"t__ a person, eg a journalist, who gives advice about the horses, teams, etc likely to win a particular race or contest so that people can bet on them.",7/13/2011,tipster,,,
oc 26,c__ 1 to claim that sth is wrong or not proper; to dispute 2 to take part in and try to win sth,,contest,,,
oc oc0 26,a number of things or people following each other in time or order,,succession,,,
oc oc0 24,_-_ a person who strongly opposes change and new ideas.,,die-hard,,,
oc,"1 (a) to examine sth closely (b) to examine sb/sth in order to detect the presence of sth 2 to visit an institution officially to see that rules are obeyed, that work is done properly, etc.",,inspect,,,
oc oc0 26,c_n_ giving a lot of information in few words; brief.,,concise,,,
oc oc0 24 25,p__ adj in large amounts; abundant: ___ apologies/thanks,,profuse,,,
oc oc0 25,b_ _ a person who is no longer reliable or effective,,broken reed,,,
oc oc0,f__ n a complete and ridiculous failure: the Suez ___ of 1956 +The party turned into/was a complete ___.,,fiasco,,,
oc oc0 oc0 25 26 27 27,"n (fml) a strong declaration: ___s of love/innocence/loyalty +Despite their ___s, they were glad to accept our help.",7/9/2011,protestation,,,
oc oc0,t__ v 1 to make a repeated sharp high sound: [V] A phone ____d on the desk 2 to pronounce the letter 'r' with a ____ while vibrating the tongue. n,5/17/2011,trill,,,
8 7 oc0,"noun
The yellow internal part of a bird’s egg, which is surrounded by the white, is rich in protein and fat, and nourishes the developing embryo:
two ___s
[mass noun] :
a mass of ____
? [mass noun] Zoology The part corresponding to the ____ in the ovum or larva of all egg-laying vertebrates and many invertebrates.",5/31/2015,yolk,,,
8 7 oc0,"verb Zoology
Enclose or become enclosed in a _①_:
once the parasite is ___d the fish is heading for death
tapeworms are notorious in their ability to ____ in a great variety of hosts",6/3/2015,encyst,①cyst,,
oc oc0 24 25 26,a decision reached by a jury on a question of fact in a law case.,,verdict,,,
oc oc0 26,g__ v 1 (a) to crush sth into very small pieces or powder between two hard surfaces or using an electrical or mechanical apparatus.,,grind,,,
oc oc0 25,t__ to hold and twist sth sharply,,tweak,,,
oc oc0,(fml or techn) separate; distinct: a series of ___ events.,,discrete,,,
oc oc0 25 26,"the act or a period of holding an important, esp political, position",,tenure,,,
oc oc0 25 26,n [U] 1 a feeling of strong dislike or disgust 2 (physics) the force by which bodies tend to push each other away:,,repulsion,,,
oc oc0,v ~A(from B); ~B (into A) to make sth from a piece of wood by repeatedly cutting small slices from it PHR V ___ sth away   to remove or decrease sth gradually: Inflation has steadily ___d away their savings.,,whittle,,,
oc oc0 oc3 26 26,e__ obvious to the eye or mind; clear: It must be ___ to all of you that a mistake has been made.,,evident,,,
oc oc0,"adj ~(to sb/sth) 1 (often derog) giving too much respect, obedience, etc: a ___ manner, attitude. 2 less important: Everything else is ___ to the child's welfare.",,subservient,,,
oc oc2 27 27,"p__ v ~sth (to sb) 1 to try to sell goods by going from house to house or from place to place: [Vn,Vnpr] be arrested for __ing illegal drugs (to addicts). 2 to spread or promote sth, eg an idea or a rumour, in an attempt to get it accepted: [Vn] ___ malicious gossip. +__er n",2/21/2012,peddle,,,
oc oc0 oc2 26,d_6_l adj 1 causing or showing sadness; miserable; gloomy: ___ weather/surroundings 2 (infml) less good than expected; very poor: The team gave a ___ performance.,,dismal,,,
0 oc0 oc2 26,"f__ noun
A tyrannical leader.",3/18/2016,f?hrer,(also fuehrer), /?fj??r?/,
oc oc0 24 25 26,PHR V to tolerate or bear sb/sth: I don't know how she ___s ___ ___ him/his drinking,,put up with,,,
oc oc0 24 25 26,n [U] colourful and elegant clothes or decoration: court officials dressed in/decked out in all their ___,,finery,,,
,"noun
A piece of enclosed land planted with fruit trees: [with modifier] :
an apple ___
a cider ___",4/5/2016,orchard,,,
oc oc0 25,"b__ n v 1 ~sth (with sth) to put food, or sth that looks like food, on or in sth to catch fish, animals, etc. ___ a trap 2 [Vn] to try to annoy sb by making cruel or insulting remarks.",,bait,,,
oc oc0 25,p__ n 1 (a) a small pointed growth on the stem or leaf of a plant; a small thorn (b) ~of animals ___y adj 2 (infml)(of a person) easily becoming angry or offended,,prickle,,,
oc oc0 24 25 26,"n [U] 1 respect based on good reputation, past achievements, etc: lose/regain/win ___. 2 the power to impress others, esp as a result of wealth, position, appearance, etc: a job that carries great ___.",,prestige,,,
oc oc0 24 26,"to harm, injure, etc sb because they have upset one or caused one harm or injury: [Vpr] The boy slapped his sister, who ___d by kicking him",,retaliate,,,
oc oc2,f__ that can be done; practical; possible,,feasible,,,
oc,q__ pref (forming adjs and ns) 1 partly; almost: a ___ official body 2 that appears to be sth but is not really so: a ___ scientific explanation.,,quasi-,,,
oc,"n (usu sing) the circumstances that follow and are a consequence of an event, esp of an unpleasant one: the rebuilding which took place in the ___ of the war.",,aftermath,,,
oc oc0 24 25 26,IDM a result that can be predicted with certainty: The outcome of the vote is a ___ ___.,,foregone conclusion,,,
oc oc0 24 25 26,f__ adj (usu of a bad action) particularly shocking and obvious: a ___ breach of justice +___ violations of human rights.,,flagrant,,,
oc oc0 oc2 24 24 25 26,IDM trying to gain an advantage or profit for oneself.,,on the make,,,
oc oc0 oc0 25 25 26,adj (usu derog)(of a person) not easily excited; showing little or no emotion or interest: They sat in ___ silence.,,stolid,,,
oc oc0 25,p__ adj 1 hot and dry; dried out with heat: earth ___ by the sun 2 very thirsty,,parched,,,
oc oc0,IDM to fail to reach a desired target or standard: The money collected ___d ___ ___ the amount required.,,fall short of sth,,,
oc oc0,"v [Vn, Vnpr] ~sb(for sth)(fml)(usu passive) to pay sb for work or services. +___tion n[U] (fml or rhet) payment. ___tive adj (fml) for which one is well paid: a highly ___tive job/post/position.",7/30/2011,remunerate,,,
