oc oc0 25,e_d_ v to destroy sth completely; to put an end to sth: [Vn] Smallpox has now been ___d.,,eradicate,,,
oc oc0 24 25,"__t v ~sb (from sth) (esp passive) to remove sb from a house or land, esp with the support of the law: [Vn, Vnpr] The tenants were ___d (from their house) for not paying the rent.",2/5/2011,evict,,,
0 oc0,"j__ noun (usually ___s)
A brief note:
a few ___s on an envelope",12/31/2015,jotting,,,
oc oc0,"the crime of betraying one's country, eg by helping its enemies during the war, or of trying to kill its ruler.",,treason,,,
oc oc0 25,t__ v (fml) to be or go beyond the normal limits of sth: [Vn] issues that ___ party politics.,,transcend,,,
oc oc0 25,"a_9_ n[U,C] ~(against/towards sb/sth); ~(between A and B) strong dislike or hostility: He felt/harboured no ___ towards his critics.",,animosity,,,
oc oc0 24 25,"c__ PHRV to order dogs, soldiers, etc to stop attacking, searching, etc: Please ___ your dog ___ --- It's frightening the children.",,call sb/sth off,,,
oc oc0,u__ n [U] a state of disturbance in which people are angry or dissatisfied and likely to protest or fight: political social ___.,,unrest,,,
oc oc1 25,"v PHR V ___ for sb/sth to take responsibility for or express confidence in a person; to guarantee that sb has a good character: I can ___ for him/for his honesty.
___ for sth   to confirm a claim, etc by producing evidence to support it or using one's own experience to reach a decision. ___er n (Brit) 1 クーポン券 2 receipt   ___safe v",1/14/2012,vouch,,,
oc oc0,i___ v (esp passive) to delay or stop the progress or movement of sb/sth: regulations which ___ imports.,,impede,,,
oc oc0,r_6_ v ~sb(for sth/doing sth)(fml)(esp passive) to criticize sb/sth in angry and insulting language,,revile,,,
6,"adjective Northern English informal
Used for emphasis or as a mild expletive:
the whole ____ world’s gone mad",12/1/2015,chuffing,,,
oc,"d__ v (with it as subject) to rain lightly, with many fine drops: [V] It had been ___ing all day. +___ n [U, sing] A steady/thin ___ was falling. ___y adj",6/13/2011,drizzle,,,
oc,c__ v ~( to sb/sth) to stop fighting against or resisting sb/sth and agree to what they want: [V] I will never ___ ! [Vpr] We had no choice but to ___ to their demands.,2/7/2011,capitulate,,,
oc oc0 24,"m__ n [U,C esp pl] ~(about sth/doing sth)(fml) doubt or anxiety about the outcome or consequences at sth: feel a sense of ___. +I have serious ___s about (taking) the job.",,misgiving,,,
oc oc0 24 25,"v 1 to take hold of sth/sb suddenly or violently 2 (a) to take possession of sth or capture sb/sth, using force: [Vn] ___ the airport in a surprise attack.",,seize,,,
oc oc0 oc1 24,"n 1 a number of papers, etc lying one on top of the other and often tied together: a ___ of notes. 2 a bunch of stalks of corn, wheat, etc tied together after being cut and often left standing up so that they dry.",6/19/2011,sheaf,,,
oc oc0 24,"spoken or done without previous thought or preparation: a ___ speech
___ize v (fml)",,extempore,,,
oc oc0,i__ adj not loud enough to be heard: speak in an almost ___ whisper,,inaudible,,,
oc oc0 25 26 26,"__e to break a rule, an agreement, etc. to affect sth so as to limit or restrict it; to encroach on sth:",,infringe,,,
oc,u__ adj 1 designed to be useful and practical rather than attractive; functional 2 based on or supporting the belief that actions are good if they are useful or benefit the greatest number of people,,utilitarian,,,
oc oc0,_l_ to plan with sb to deceive others,,collude,,,
oc oc0 24,"n [U,C] refusal to obey the proper authorities, esp by soldiers or sailors: Having failed to seize control of the ship: the crew were tried for ___. v",,mutiny,,,
oc oc0 25,"n[U](French) the reduction of dangerous tension, esp between countries: a period of ___.",,detente,,,
oc oc0 23 25,"_6_ n [C usu sing, U] a state of extreme excitement; extreme and wild activity or behaviour",,frenzy,,,
oc,"n (a) a strong position captured and held in enemy territory, esp on the enemy's side of a river. (b) a good position from which to make progress: This agreement will be a ___ for further talks.",,bridgehead,(compare beachhead),,
oc oc0 24,m_6_ to threaten sb [Vn] countries ___d by war,,menace,,,
oc oc0 24 25 26 26,"n [C,U] a survey of an area, esp for military purposes: make an aerial ___ of the island +troops engaged in ___ +a ___ fight/satelite/mission.",,reconnaissance,,,
oc oc0 oc1 23 24 25,p__ v(fml)~(on/over sth) to speak or act in a way that misleads or avoids revealing the truth about a situation; to equivocate,,prevaricate,,,
oc oc0 oc1 23 24 25,"n (techn) a sharp tool for cutting hollow areas in wood, etc.
v ~sth (in sth) to make a hole in sth roughly or violently.",,gouge,,,
oc oc0 25,"v__ adj 1 lacking in good taste, not refined: a ___ display of wealth +a loud and ___ laugh 2 likely to offend many people; rude or obscene: a ___ gesture/suggestion/joke",,vulgar,,,
oc,adj [attrib] (esp fml) directed or moving forward: a ___ journey/movement +the ___ march of time. (also ___s) adv: from the 1980s ___s +The library is open from 10 am ___s.,,onward,,,
oc oc0 23 23 25,adj(fm) 1 that cannot be touched or felt physically: ___ darkness/horror. 2 not easily understood by the mind: She was a ___ presence lurking in his imagination.,,impalpable,,,
oc oc0 23 25,"__d adj ~( at/by sth) very happy, excited or proud. a ___ smile. +She was ___ at/by the news. +___ly adv
___tion n[U] a look of sheer ___tion +share in the general mood of ___tion.",7/1/2011,elated,,,
oc oc0 oc2 23 24 25,p__  v 1 ~(at sb/sth) to push sb/sth with a finger or a pointed object; to poke sb/sth: [Vnpr] He ___d me in the ribs with his rifle. 2 ~sb (into sth/doing sth)(infml) to make or try to make a slow or unwilling person do sth; to encourage sb: [Vnpr] The museum had ___d him into leaving his art collection to them.,9/5/2011,prod,,,
oc oc0 24,adj feeling or showing sorrow or regret for having done sth wrong: a ___ sinner.,,penitent,,,
oc0,"verb [no object]
Discharge faeces from the body.",1/9/2016,defecate,(British also defaecate),,
oc,i__ to use sth/sb as an authority for doing or arguing sth.,,invoke,,,
oc,"v 1 ~(on sth) to demand sth forcefully, not accepting a refusal: I ___ on your taking immediate action to put this right. 2 ~on/upon (doing) sth   to require or demand sth specified thing, refusing to accept an alternative: (fig) she will ___ on getting up early and playing her radio very loud.",5/7/2011,insist,,,
oc,"s__ n 1 a long narrow band, usu of the same width throughout its length on a surface that is different from it in colour or texture: a white table-cloth with red ___s. 2 a mark, often in the shape of a V, that is worn on the uniform of eg a soldier or police officer to indicate rank.",5/8/2011,stripe,,,
oc,"w__ n 1 an injury to part of the body, esp one caused by a weapon with cutting or tearing of the flesh: His ___s healed slowly. 2 +___ v (esp passive) 1 to cause a ___:[Vnpr] The guard was ___d in the leg. 2 ___d n[pl v] ___d people.",5/8/2011,wound,,,
oc oc0 24,c_6_ adj concealed or secret; not open: a ___ glance/threat/operation +Their relationship became more and more ___.,,covert,,,
oc oc0 oc2 23 24 25,i__ adj [usu pred] ~ (to sb/sth) (fml) 1 tending to prevent or discourage sth; harmful: Their politics are ___ to national unity. 2 not friendly; HOSTILE (1): politicians ___ to federalism.,2/28/2011,inimical,,,
oc 25,"Ⅱ n 1 [C usu sing] an act of ___ing sth: Give the room a good ___. 2 [C] a smooth curving movement: with a ___ of his arm/scythe. 3[C usu sing] a long, often curved, stretch of road, river, coast, etc: the broad ___ of white cliffs round the bay. 4 [U] the range or scope of sth: His book covers the long ___ of the country's history.",5/8/2011,sweep2,,,
oc oc0 24,a___ severe and morally strict,,austere,,,
oc oc0,"g__ PHR V to overcome, deal with or gain control of sth
to return to one's usual state of health, happiness, etc after an illness, a shock, the end of a relationship with sb, etc
 to make sth clear to sb
(with) to complete sth unpleasant but necessary",,get over,,,
0 oc0 25,"noun [mass noun]
The process in a woman of discharging blood and other material from the lining of the uterus at intervals of about one lunar month from puberty until the menopause, except during pregnancy.",1/8/2016,menstruation,,,
oc oc0 oc1 23 24 25,(sometimes offensive) n a person who is unable to walk or move properly because of disease or injury to the back or legs. v ,,cripple,,,
oc oc0 oc0 23 23,s_l_ v (infml) to be so hot it is uncomfortable; to suffer from the heat: [V] lie ___ing on the beach +The country is ___ing in a heat wave. +___ing adj,5/8/2011,swelter,,,
oc oc0 24,PHR V 1 to scatter sth: Don't ___ litter ___ like that. 2 to spend money very freely,,throw sth about/around,,,
oc oc0 23 24 25,"n [C,U] a false spoken statement intended to damage sb's reputation; the legal offence of making such a statement: sue sb for ___ v",,slander,,,
oc oc0 oc0 23 24,"i__ adj 1 too extreme to be tolerated; impossible to bear 2 (of a person) extremely annoying and unpleasant, esp because of pride",,insufferable,,,
oc oc0 24,"r__ adj (sometimes derog) having high standards of politeness and manners, or showing an ability to judge good quality, good style, etc",,refined,,,
oc oc0 23 24,"n 1 a hollow place, esp in a wall, used eg to display a work of art: Two small candles and some flowers were placed in a ___. 2 a suitable and satisfying role, job or way of life. carve/create/find a ___ for oneself in the music business. 3 4",5/7/2011,niche,,/n?t?//ni??/,
oc oc0 oc0 23 24 25,e__ to explain or make sth clear by giving details: He ___d his views on education to me at great length.,,expound,,,
oc oc0 24,"n 1 a religious group or sect: The Protestant ___s include the Mthodists, the Presbyterians and the Baptists. 2 a class of units within a range or sequence of money, numbers, etc: The US coin of the lowest ___ is the cent. 3 (fml) a name, esp of a general class or type.",,denomination,,,
oc oc0,"_7_ v 1 to allow saliva to run from the mouth: [Vpr] Take care the baby doesn't ___ over your suit. [also V] 2 (a) to fall in drops or a thin stream: [Vp, Vpr] Water was ___ing out (of the tap). 3 n",5/14/2011,dribble,,,
oc0,"2A fracture in rock containing a deposit of minerals or ore and typically having an extensive course underground:
gold-bearing quartz ___s
? A streak or stripe of a different colour in wood, marble, cheese, etc..
3 [in singular] A distinctive quality, style, or tendency:
he closes his article in a somewhat humorous ____",11/6/2015,vein,,,
oc,a__ adj 1 (of land or a climate) having little or no rain; very dry: the ___ deserts of Africa 2 dull: not interesting,,arid,,,
oc,"w__ v [Vn, Vnpr] (infml) to hit or beat sb/sth hard n 1 a heavy blow, or a sharp sound made by this: He gave the ball a terrific ___.",,whack,,,
oc oc0,"adj 1 (a) (of a statement, etc) clearly and fully expressed: He gave me ___ directions (on) how to get there. 2 openly portrayed or described and not left to the imagination.",,explicit,,,
