oc oc0,"NOUN 1An outer covering such as a husk or pod, especially the husk of an ear of maize.  ‘Regional fuels like steam from the deep Earth or excess corn ___s will enter custom-designed micropower plants for local feeds to the microgrid.’",4/16/2014,shuck,,
oc oc0,"VERB [WITH OBJECT] 1Reduce the force, effect, or value of.  ‘her intolerance was ___d by an unexpected liberalism’    1.1Reduce the amplitude of (a signal, electric current, or other oscillation) ‘the filter must severely ___ frequencies above 10 Hz’",6/13/2013,attenuate,,
oc oc0,"VERB [WITH OBJECT] 1Seize and take legal custody of (something, especially a vehicle, goods, or documents) because of an infringement of a law.  ‘vehicles parked where they cause an obstruction will be ___d’",4/21/2014,impound,,
oc oc0,"NOUN A toilet, especially a communal one in a camp or barracks.     ",4/22/2014,latrine,,
oc oc0,"NOUN 1A short high-pitched sound made by an electronic device as a signal or to attract attention.  ‘when your food was ready for eating, the microwave told you so with five ___s’    ",4/28/2014,bleep,,
oc oc0,ADJECTIVE Extremely bad or unpleasant.  ‘___ cheap wine’ ,3/6/2014,execrable,,
oc oc0,VERB [WITH OBJECT] Drink or eat (something) with a loud sucking noise.  ‘she ___d her coffee’ no object ‘he ___d noisily from a wine glass’,5/10/2014,slurp,,
oc oc0,"NOUN 1A strip of rigid material used for supporting and immobilizing a broken bone when it has been set.  ‘she had to wear ___s on her legs’   2A long, thin strip of wood used to light a fire.  ‘By the light of burning ___s, the raiders had marched all the men into the fields and tied them up.’",5/11/2014,splint,,
oc oc0,VERB [WITH OBJECT] 1formal Disembowel (a person or animal)  ‘the goat had been skinned and neatly ___d’    1.1Deprive (something) of its essential content. ‘myriad little concessions that would ___ the project’,5/12/2014,eviscerate,,
oc oc0,ADJECTIVE 1Wanting or devouring great quantities of food.  ‘a ___ appetite’    1.1Engaging in an activity with great eagerness or enthusiasm. ‘she's a ___ reader’,5/13/2014,voracious,,
oc oc0,"adj Dazed, weak, or unsteady, especially from illness, intoxication, sleep, or a blow.  ‘the sleeping pills had left her feeling ___’    ",2/14/2014,groggy,,
oc oc0 oc2,"NOUN 1A ship's allotted place at a wharf or dock.  ‘the vessel had left its ___’    2A fixed bunk on a ship, train, or other means of transport.  ‘I'll sleep in the upper ___’ in combination ‘a four-___ caravan’",5/28/2014,berth,,
oc oc0 oc2,VERB [WITH OBJECT] Spread throughout (something); pervade.  ‘the aroma of soup ___d the air’ no object ‘his personality has begun to ___ through the whole organization’,10/28/2013,permeate,,
oc oc0 oc2,VERB [WITH OBJECT] 1Make full use of and derive benefit from (a resource)  ‘500 companies sprang up to ___ this new technology’    2Make use of (a situation) in a way considered unfair or underhand.  ‘the company was ___ing a legal loophole’,6/8/2014,exploit,,
oc oc0 oc2,"VERB 1reporting verb Say something in answer to a remark, typically in a sharp, angry, or witty manner.  with direct speech ‘‘No need to be rude,’ ___d Isabel’ with clause ‘he ___d that this was nonsense’    2archaic with object Repay (an insult or injury)",6/20/2014,retort,,
oc oc0 oc2,ADJECTIVE often ___ for/to do something 1Having the right to do or obtain something; satisfying the appropriate conditions.  ‘customers who are ___ for discounts’ ‘___ candidates’,8/21/2012,eligible,,
oc oc0 oc2,"NOUN 1  (also ___ wax) British mass noun A flammable, whitish, translucent, waxy solid consisting of a mixture of saturated hydrocarbons, obtained by distillation from petroleum or shale and used in candles, cosmetics, polishes, and sealing and waterproofing compounds.  ",8/28/2013,paraffin,,
oc oc0 oc2,NOUN 1usually ___s  Either of a pair of upright poles with supports for the feet enabling the user to walk at a distance above the ground.    1.1Each of a set of posts or piles supporting a building.  ,1/31/2014,stilt,,
oc oc0 oc2,VERB [WITH OBJECT] 1Medicine Breathe (something) in; inhale.  ‘some drowning victims don't ___ any water’  ,8/16/2014,aspirate,,
oc oc0 oc2,"VERB [NO OBJECT] 1Breathe with a whistling or rattling sound in the chest, as a result of obstruction in the air passages.  ‘the illness often leaves her ___ing’   ",4/24/2014,wheeze,,
oc oc0 oc2,NOUN 1A person's inherent qualities of mind and character.  ‘your sunny ___ has a way of rubbing off on those around you’ ‘he has the ___ of a saint’   ,8/23/2014,disposition,,
oc oc0 oc2,"ADJECTIVE 1Of or denoting a gender of nouns in some languages, typically contrasting with masculine and feminine or common.  ‘the Spirit is a ___ word in Greek’   2(of an animal) lacking developed sexual organs, or having had them removed.",8/25/2014,neuter,,
oc oc0 oc2,ADJECTIVE 1Relating to the human or animal reproductive organs.  ‘the ___ area’    1.1Psychoanalysis (in Freudian theory) relating to or denoting the final stage of psychosexual development reached in adulthood.,9/21/2014,genital,,
oc oc0 oc2,NOUN mass noun Partly digested food returned from the first stomach of ruminants to the mouth for further chewing.     ,9/4/2014,cud,,
oc oc0 oc2,VERB [WITH OBJECT] 1Remove (a need or difficulty)  ‘the presence of roller blinds ___d the need for curtains’    1.1Avoid or prevent (something undesirable) ‘a parachute can be used to ___ disaster’  ,4/5/2014,obviate,,
oc oc0 oc2,"ADJECTIVE (especially of a person's body) thin, supple, and graceful.  ‘she lay gazing up at his tall, ___ figure’    ",9/15/2014,lithe,,
oc oc0 oc2,"NOUN The main body of a ship or other vessel, including the bottom, sides, and deck but not the masts, superstructure, rigging, engines, and other fittings.  ",9/20/2014,hull,,
oc oc0 oc2,VERB [WITH OBJECT] 1Kill (someone) by depriving them of air.  ‘they were ___d by the carbon monoxide fumes’    1.1no object Die by being deprived of air. ‘they slowly ___d’ ,5/8/2014,asphyxiate,,
oc oc0,"ADJECTIVE postpositive Better or more than all others of the same kind.  ‘Nash is, to many, the Regency architect ___ ___’  ",2/21/2014,par excellence,,
oc oc0,"ADJECTIVE 1Lacking strong features or characteristics and therefore uninteresting.  ‘___, mass-produced pop music’    1.1(of food or drink) unseasoned, mild-tasting, or insipid. ‘a ___ and unadventurous vegetarian dish’",1/24/2014,bland,,
oc oc0,VERB [NO OBJECT] Talk at length in a foolish or inconsequential way.  ‘she began to ___ on about her visit to the dentist’   ,4/25/2013,prattle,,
oc oc0,ADJECTIVE 1(of a person) tending to spend much time seated; somewhat inactive.  ‘we all walk a certain amount every day even if we are ___’    1.1(of work or a way of life) characterized by much sitting and little physical exercise.,5/18/2014,sedentary,,
oc oc0,"_7_ ADJECTIVE Engaged in, involving, or reflecting deep or serious thought.  ‘a ___ mood’",12/26/2011,pensive,,
oc oc0,"ADJECTIVE (of an action) carried out without real interest, feeling, or effort.  ‘he gave a ___ nod’   ",3/18/2014,perfunctory,,
oc oc0,"ADJECTIVE 1(of emotions, energy, etc.) unable to be expressed or released.  ‘___-___ frustrations’   2Closely confined or held back.  ‘a surge of ___-___ water’",6/11/2014,pent-up,,
oc oc0,v [NO OBJECT] Happen or occur afterwards or as a result.  ‘the difficulties which ___d from their commitment to Cuba’    ,6/13/2014,ensue,,
oc oc0,"ADJECTIVE 1Calm, dignified, and unhurried.  ‘in the old days, business was carried on at a rather more ___ pace’    1.1Quiet and rather dull. ‘___ suburban domesticity’",3/2/2014,sedate,,
oc oc0,"ADJECTIVE 1Of or occurring every day; daily.  ‘the car sped noisily off through the ___ traffic’    1.1Ordinary or everyday; mundane. ‘his story is an achingly human one, mired in ___ details’",6/15/2014,quotidian,,
oc oc0,NOUN informalBritish A toilet.  as modifier ‘___ paper’,11/10/2013,loo,,
oc oc0,"ADJECTIVE 1Subject to debate, dispute, or uncertainty.  ‘whether the temperature rise was mainly due to the greenhouse effect was a ___ point’ ‘it is a ___ point whether such a controversial scheme would have succeeded’",6/21/2014,moot,,
oc oc0,"VERB [NO OBJECT] Drink alcohol and enjoy oneself with others in a noisy, lively way.  ‘they danced and ___d until the drink ran out’    ",6/22/2014,carouse,,
oc oc0,"NOUN 1The truncated remnant of a pencil, cigarette, or similar-shaped object after use.  ‘the ashtray was full of ___s’ ‘a pencil ___’ ‘the ___ of a candle’",6/28/2014,stub,,
oc oc0,VERB be ___d of/with/by 1Be filled with love for.  ‘it is not difficult to see why Edward is ___d of her’    1.1Have a liking or admiration for. ‘she was truly ___d of New York’,7/2/2014,enamour,,
oc oc0,"NOUN A means of raising money by selling numbered tickets, one or some of which are subsequently drawn at random, the holder or holders of such tickets winning a prize.  as modifier ‘a ___ ticket’ with modifier ‘a charity ___’",6/26/2013,raffle,,
oc oc0,"ADJECTIVE 1(of a person) unable to remain still, silent, or submissive, especially because of boredom or dissatisfaction.  ‘the crowd had been waiting for hours and many were becoming ___’ ‘he reiterated his determination to hold the ___ republics together’",7/6/2014,restive,,
oc oc0,NOUN the ___ 1The complete range or scope of something.  ‘the whole ___ of human emotion’    2Music A complete scale of musical notes; the range of a voice or instrument.,7/7/2014,gamut,,
oc oc0,"NOUN 1A stack of hay, corn, straw, or similar material, especially one formerly built into a regular shape and thatched.     1.1North American A pile of firewood somewhat smaller than a cord.",7/12/2014,rick,,
oc oc0,n A container for holy relics.    ,9/4/2013,reliquary,,
oc oc0,adj 1Sleepy and lethargic; half asleep.  ‘the wine had made her ___’    1.1Causing sleepiness. ‘the ___ heat of the meadows’,4/7/2013,drowsy,,
oc oc0,ADJECTIVE 1Relating to or denoting the application of scientific methods and techniques to the investigation of crime.  ‘___ evidence’    2Relating to courts of law.,3/8/2012,forensic,,
oc oc0,"NOUN Phonetics Any of the perceptually distinct units of sound in a specified language that distinguish one word from another, for example p, b, d, and t in the English words pad, pat, bad, and bat.   ",7/20/2014,phoneme,,
oc oc0,NOUN 1A cunning plan or action designed to turn a situation to one's own advantage.  ‘the president has dismissed the referendum as a ___ to buy time’    1.1An activity done for amusement. ‘the eternal cross-stitch I was set to do before I could indulge my own ___s’,5/25/2014,ploy,,
oc oc0,"NOUN Phonetics Any of the various phonetic realizations of a phoneme in a language, which do not contribute to distinctions of meaning. For example, in English an aspirated p (as in pin) and unaspirated p (as in spin) are ___s of /p/, whereas in ancient Greek the distinction was phonemic.",7/21/2014,allophone,,
oc oc0,NOUN 1Chemistry A binary compound of carbon with an element of lower or comparable electronegativity.  ‘tungsten ___’ ‘a large number of ___s were noted’,7/28/2014,carbide,,
oc oc0,ADJECTIVE 1Happening by chance rather than intention.  ‘the similarity between the paintings may not be simply ___’   1.1Happening by a lucky chance; fortunate. ‘the ball went into the goal by a ___ ricochet’,12/30/2013,fortuitous,,
oc oc0,"VERB 1with object and adverbial of direction Cause (a liquid) to be ejected from a small opening in a thin, fast stream or jet.  ‘she ___d soda into a glass’    1.1Cause (a container of liquid) to eject its contents in a thin, fast stream.",8/8/2014,squirt,,
oc oc0,"VERB [WITH OBJECT] (of a living organism or cell) separate and expel as waste (a substance, especially a product of metabolism)  ‘excess bicarbonate is ___d by the kidney’   ",8/1/2014,excrete,,
oc oc0,"NOUN 1Anatomy A small secretory cavity, sac, or gland.     1.1The sheath of cells and connective tissue which surrounds the root of a hair.  ",8/12/2014,follicle,,
oc oc0,"v [WITH OBJECT] 1Hit or crush (something, especially an insect) with a sharp blow from a flat object.  ‘I ___d a mosquito that had landed on my wrist’ no object ‘she was ___ing at a fly’   ",6/7/2014,swat,,
oc oc0,NOUN A joke exploiting the different possible meanings of a word or the fact that there are words which sound alike but have different meanings.  ‘the Railway Society reception was an informal party of people of all stations (excuse the ___) in life’ ,9/30/2014,pun,,
oc oc0,"NOUN An invertebrate of a large phylum which includes snails, slugs, mussels, and octopuses. They have a soft unsegmented body and live in aquatic or damp habitats, and most kinds have an external calcareous shell. ",10/3/2014,mollusc,,
oc oc0 oc2,"VERB [NO OBJECT] 1(of a person or animal) give a loud, harsh, piercing cry.  ‘she hit her brother, causing him to ___ with pain’    1.1Make a loud, harsh, squealing noise.",10/17/2014,screech,,
oc oc0 oc2,NOUN 1A very poor person.  ‘he died a ___’    1.1historical A recipient of relief under the provisions of the Poor Law or of public charity. ‘he was buried in a ___'s grave’,11/2/2014,pauper,,
oc oc0,"NOUN 1British An officer (usually one of two) at certain universities, appointed annually and having mainly disciplinary functions.    2North American An invigilator at a university or college examination.   ",10/5/2014,proctor,,
oc oc0,"NOUN 1A slender threadlike appendage of a climbing plant, often growing in a spiral form, that stretches out and twines round any suitable support.     1.1Something resembling a plant ___, especially a slender curl or ringlet of hair.",10/13/2014,tendril,,
oc oc0,PLURAL NOUN 1A firework display.     1.1treated as singular The art of making or displaying fireworks.   2A brilliant performance or display of a specified skill.  ,10/12/2014,pyrotechnics,,
oc oc0,"NOUN mass noun A state, period, or place of isolation in which people or animals that have arrived from elsewhere or been exposed to infectious or contagious disease are placed.  ‘many animals die in ___’ ",10/19/2014,quarantine,,
oc oc0,"NOUN 1A slatted wooden case used for transporting goods.  ‘a ___ of bananas’    1.1A square rigid container divided into small units, used for transporting or storing bottles. ‘a milk ___’",3/17/2014,crate,,
oc oc0,NOUN 1A fine dispersion of minute droplets of one liquid in another in which it is not soluble or miscible.  ‘oil beaten to an ___ with a half tablespoonful of vinegar’    1.1A fine dispersion of one liquid or pureed food substance in another.,6/8/2012,emulsion,,
oc oc0,n mass noun Theft of personal property. In English law ___ was replaced as a statutory crime by theft in 1968.    ,11/10/2014,larceny,,
oc oc0,NOUN in singular 1An outbreak of public anger or excitement.  ‘the verdict raised a ___ over the role of courtroom psychiatry’   ,1/6/2014,furore,,
oc oc0,"VERB no object, with adverbial of place 1Stand or wait around without apparent purpose.  ‘she saw Mary ___ing near the cloakrooms’    1.1with adverbial of direction Walk slowly and with no apparent purpose; dawdle. ",12/3/2014,loiter,,
oc oc0,"v [NO OBJECT] 1with adverbial Fall, move, or hang in a loose and ungainly way.  ‘his blond hair ___d over his eyes’    1.1Sit or lie down heavily and suddenly, especially when very tired. ",7/13/2014,flop,,
oc oc0,NOUN A painting or other work of art executed directly on a wall.  ‘huge ___s depicting Norse legends’ ,9/3/2014,mural,,
oc oc0,n 1A person who behaves obsequiously to someone important.     2Australian A pufferfish.  ,12/17/2014,toady,,
oc oc0,"VERB [WITH OBJECT] 1Take (something) for one's own use, typically without the owner's permission.  ‘the accused had ___d the property’    2Devote (money or assets) to a special purpose.  ‘there can be problems in ___ing funds for legal expenses’   ",11/16/2014,appropriate,,
oc oc0,"NOUN 1A bunch or collection of threads, grass, hair, etc., held or growing together at the base.  ‘scrubby ___s of grass’    1.1Anatomy Zoology A bunch of small blood vessels, respiratory tentacles, or other small anatomical structures.",12/27/2014,tuft,,
oc oc0,NOUN mass noun 1  (also ___ side) The sheltered side of something; the side away from the wind. ‘ducks were taking shelter on the ___ of the island’ Contrasted with weather,1/1/2015,lee,,
oc oc0,ADJECTIVE 1Barely sufficient or adequate.  ‘companies with ___ regard for the safety of future generations’    1.1attributive Barely amounting to a specified number or quantity.,1/8/2015,scant,,
oc oc0,NOUN mass noun 1The action of making amends for a wrong or injury.  ‘he submitted his resignation as an act of ___’  ,11/23/2014,atonement,,
oc oc0,VERB [WITH OBJECT] Mark with spots or smears of colour.  ‘green leaves that are heavily ___d with chocolate and maroon’   ,10/27/2014,mottle,,
oc oc0 oc2,VERB [WITH OBJECT] 1Accustom (an infant or other young mammal) to food other than its mother's milk.   ,10/7/2014,wean,,
oc oc0 oc2,"VERB [WITH OBJECT] 1Collect and combine (texts, information, or data)  ‘all the information obtained is being ___d’   ",2/3/2015,collate,,
oc oc0 oc2,"NOUN Zoology A hoofed mammal.  Former order _*_, now divided into two unrelated orders (see and Artiodactyla and and and Perissodactyla and )   ",3/11/2015,ungulate,* Ungulata,
oc oc0 oc2,"VERB [WITH OBJECT] 1Heat (metal or glass) and allow it to cool slowly, in order to remove internal stresses and toughen it.  ‘copper tubes must be ___d after bending or they will be brittle’",3/14/2015,anneal,,
oc oc0 oc2,"v no object, with adverbial of direction 1Move smoothly and quietly with gliding steps, in a stealthy or sensuous manner.  ‘the fox came ___ing through the bracken’ ",12/30/2014,slink,,
oc oc0,"NOUN 1A tall, rounded vase with a stem and base, especially one used for storing the ashes of a cremated person.    1.1An ornamental sculpture shaped like an ___. ‘a weathered stone ___’",1/18/2015,urn,,
oc oc0,NOUN 1A man who is not and has never been married.  ‘one of the country's most eligible ___s’    1.1Zoology A male bird or mammal prevented from breeding by a dominant male.  ,1/19/2015,bachelor,,
oc oc0,"NOUN 1A large tank or tub used to hold liquid, especially in industry.  ‘a ___ of hot tar’    2  (also ___ dye) A water-insoluble dye, such as indigo, that is applied to a fabric in a reducing bath which converts it to a soluble form, the colour being obtained on subsequent oxidation in the fabric fibres.",12/11/2014,vat,,
oc oc0,"NOUN 1A young shoot or twig of a plant, especially one cut for grafting or rooting.     2A descendant of a notable family.  ‘he was the ___ of a wealthy family’",1/22/2015,scion,,
oc oc0,"NOUN mass noun 1Tiredness or inactivity, especially when pleasurable.  ‘her whole being was pervaded by a dreamy ___’    2An oppressive stillness of the air.  ‘the afternoon was hot, quiet, and heavy with ___’",1/28/2015,languor,,
oc oc0,NOUN mass noun informal 1Irritating inconvenience.  ‘the ___ of child care’ count noun ‘travelling can be a ___’,6/18/2014,hassle,,
oc oc0,v [NO OBJECT] formal 1 ___ ofEat or drink (something)  ‘he ___d of a well-earned drink’   ,2/1/2015,partake,,
oc oc0,"NOUN 1A young person employed in a hotel or other establishment to run errands, open doors, etc.  ‘With all my nerves bunching up in my stomach, I walked out my door where an Italian ___ was waiting, he led me to the back rooms and let me in.’",2/10/2015,page,,
oc oc0,"VERB [NO OBJECT] 1Hum or sing in a soft, low voice, especially in a sentimental manner.  ‘she was ___ing to the child’ with object ‘the female vocalist ___d smoky blues into the microphone’",1/4/2015,croon,,
oc oc0,ADJECTIVE Feeling or revealing an overt sexual interest or desire.  ‘he gave her a ___ wink’   ,3/13/2015,lascivious,,
oc oc0,"ADJECTIVE 1Slow to reveal emotion or opinions.  ‘he is a ___, almost taciturn man’    2Kept specially for a particular person.  ‘a ___ seat’",3/17/2015,reserved,,
oc oc0,"NOUN 1A period of keeping awake during the time usually spent asleep, especially to keep watch or pray.  ‘my birdwatching ___s lasted for hours’ ‘as he lay in a coma the family kept ___’",12/9/2014,vigil,,
oc oc0,"NOUN A minute arachnid which has four pairs of legs when adult, related to the ticks. Many kinds live in the soil and a number are parasitic on plants or animals.  Order (or subclass) Acari: numerous families  ",2/9/2015,mite,,
oc oc0,"NOUN 1A broad horizontal band of sculpted or painted decoration, especially on a wall near the ceiling.  ‘the horsemen of the Parthenon ___’ ‘the coastline is a ___ of cliffs’",7/13/2013,frieze,,
oc oc0,"NOUN 1A small or relatively simple crown, especially as worn by lesser royalty and peers or peeresses.     1.1A circular decoration for the head, especially one made of flowers. ",1/13/2015,coronet,,
oc oc0,"NOUN 1(in ancient Rome) a commoner.    1.1A member of the lower social classes. ‘the feeling was shared by ___s, gentry, and clergy’ ",2/4/2015,plebeian,,
oc oc0,"NOUN 1formal, humorous A letter.  ‘activists firing off angry ___s’    1.1A poem or other literary work in the form of a letter or series of letters. ",11/26/2014,epistle,,
oc oc0,"NOUN mass noun 1A fine, filmy substance consisting of cobwebs spun by small spiders, seen especially in autumn.     1.1A light, thin, and insubstantial or delicate material or substance. ",7/14/2013,gossamer,,
oc oc0,NOUN mass noun archaic Soup or stew.,3/4/2015,pottage,,
oc oc0,NOUN 1A strongbox or small chest for holding valuables.  ‘a battered leather ___ sealed with a waxen crest’    1.1 The funds or financial reserves of an organization. ‘there is not enough money in the ___s to finance the reforms’ ,2/28/2015,coffer,,
oc,adj affecting one's feelings deeply; making one sad or full of pity: a ___ scene/phrase/moment. + __cy n[U] songs of great __cy and beauty. __ly adv.,4/24/2013,poignant,,
oc,"n a circle of flowers, leaves or ribbons, worn esp on the head or round the neck or hung as a decoration: a ___ of victory. +___v ~sb(with sth)(usu passive) to put a ___ on sb: [Vnpr] __d with roses [also Vn]",4/11/2013,garland,,
oc,n[U] small pieces of metal which are scattered from an exploding bomb: One child was injured by a piece of ___. +___ wounds.,5/3/2013,shrapnel,,
oc,(also ___ vein) n any of several veins in the neck that carry blood from the head to the heart. IDM go for the ___ (infml) to make an aggressive attack on the weakest point in an opponent's argument or character.,5/5/2013,jugular,,
oc,"adj careful or showing good judgement in what one saids or does; not too obvious: I should make a few ___ inquiries about the firm before you sign anything. __ly adv __tion n[U] 1 the quality of being ___, good judgement: This is a secret, but I know I can rely on your ___ (ie be completely certain you will not tell anyone). 2 the freedom to decide for oneself what should be done.",1/19/2012,discreet ,n discretion,
oc,"n 1 a follower of a religious, political, artistic, etc leader or teacher. 2 any of the twelve close followers fo Christ during his life.",5/17/2013,disciple,,
oc,"PHRASAL VERB 1Conclude a letter, broadcast, or other message.  ‘he __d  with a few words of advice’    1.1Conclude an activity. ‘he __d  from school athletics with a double in the shot’    1.2 to record that one is leaving work for the day. ‘a colleague saw me home and __d  for me’ 1.3Bridge Indicate by a conventional bid that one is seeking to end the bidding. 2British Register to stop receiving unemployment benefit after finding work.  ‘He was unable to find a place on the scheme, despite having no job, because he had been encouraged to ___  as unemployed some years earlier.’",6/4/2013,sign off,,
oc,"noun 1A place where or receptacle in which things are or may be stored.  ‘a deep ___ for nuclear waste’    1.1A place where something, especially a natural resource, is found in significant quantities. ‘accessible __s of water’    1.2Computing A central location in which data is stored and managed. ‘the metadata will be aggregated in a ___’    1.3A person or thing regarded as a store of information or in which a particular quality may be found. ‘his mind was a rich ___ of the past’",1/27/2013,repository,,
oc,"NOUN 1A cloth spread over a coffin, hearse, or tomb.     2A dark cloud of smoke, dust, etc.  ‘a ___ of black smoke hung over the quarry’    2.1Something regarded as enveloping a situation with an air of gloom or fear. ‘torture and murder have cast a ___ of terror over the villages’    3An ecclesiastical __ium.  ‘The bishop's _(C)_ typ?ifies the wandering sheep, and the Prelate, when arrayed in this vestment, bears the image of the Saviour Christ.’",4/10/2013,pall,,
oc,adj 1Not able to be seen through; not transparent.  ‘bottles filled with a pale ___ liquid’    1.1(especially of language) hard or impossible to understand. ‘technical jargon that was ___ to her’,6/6/2013,opaque,,
oc,ADVERB When necessary or needed.  ‘the group was constituted ___ ’ ADJECTIVE Created or done for a particular purpose as necessary.  ‘the discussions were on an ___  basis’,6/19/2013,ad hoc,,
oc,"NOUN 1A right or privilege exclusive to a particular individual or class.  ‘in some countries, higher education is predominantly the ___ of the rich’    1.1mass noun The right of the sovereign, which in British law is theoretically subject to no restriction.    1.2A faculty or property distinguishing a person or class. ‘it's not a female ___ to feel insecure’",7/30/2012,prerogative,,
oc,"NOUN 1A number of birds of one kind feeding, resting, or travelling together.  ‘a ___ of gulls’    1.1A number of domestic animals, especially sheep, goats, or geese, that are kept together. ‘a ___ of sheep’    1.2A large number or crowd of people. ‘a ___ of paparazzi tailed them all over London’",11/16/2011,flock,,
oc,"_m_ VERB [NO OBJECT] 1Speak with sudden involuntary pauses and a tendency to repeat the initial letters of words.  ‘he turned red and started __ing’    1.1reporting verb Say something with difficulty, repeating the initial letters of words and with sudden involuntary pauses. with direct speech ‘‘I … I can't,’ Isabel __d’ with object ‘I __d out my history’",1/15/2013,stammer,,
oc,v [NO OBJECT] 1Turn into bone or bony tissue.  ‘these tracheal cartilages may ___’    2often as adjective __d Cease developing; stagnate.  ‘__d political institutions’,6/10/2012,ossify,,
oc,VERB [WITH OBJECT] 1Cover the inside surface of (a container or garment) with a layer of different material.  ‘a basket __d with polythene’    1.1Form a layer on the inside surface of (an area); cover as if with a __ing. ‘hundreds of telegrams __d the walls’,7/8/2013,line,,
oc,"NOUN 1A dog's lead.     1.1Falconry A thong or string attached to the jesses of a hawk, used for tying it to a perch or a creance. ‘If you time-travelled any one of Ghengis Khan's myriad falconers into a modern hawking set-up he'd be more than familiar with the __s, jesses and other falconry ‘furniture’ still used.’ 1.2A restraint. ‘her bristling temper was kept on a ___’ ‘the state needs to let business off the ___’    2Hunting rare A group of three animals such as hounds, hawks, or foxes.  ‘I saw a ___ of foxes killed without a run’",7/12/2013,leash,,
oc,ADJECTIVE 1Causing or likely to cause an argument; controversial.  ‘a ___ issue’    1.1Involving heated argument. ‘the socio-economic plan had been the subject of ___ debate’    1.2(of a person) given to provoking argument.    1.3Law Relating to or involving differences between contending parties.,7/16/2013,contentious,,
oc,ADJECTIVE 1(of a person or their judgement) not influenced by personal feelings or opinions in considering and representing facts.  ‘historians try to be ___ and impartial’ Contrasted with subjective    1.1Not dependent on the mind for existence; actual. ‘a matter of ___ fact’,7/22/2013,objective,,
oc,VERB [NO OBJECT] 1Make a soft sucking sound such as that made by treading heavily through mud.  ‘bedraggled guests ___d across the lawns’    1.1informal Forcefully silence or suppress. ‘property developers tried to ___ public protest’,2/7/2013,squelch,,
oc,"NOUN 1A small handheld tool with a flat, pointed blade, used to apply and spread mortar or plaster.  ‘a pointing ___’   2A small handheld tool with a curved scoop for lifting plants or earth.  ‘a garden ___’",2/9/2013,trowel,,
oc,"VERB 1(with reference to a scent, sound, etc.) pass or cause to pass gently through the air.  no object, with adverbial of direction ‘the smell of stale fat ___d out from the cafe’ with object and adverbial of direction ‘each breeze would ___ pollen round the house’    1.1no object, with adverbial of direction Move with a gliding motion. ‘models ___d down the catwalk in filmy organza skirts’",2/25/2013,waft,,
oc,"NOUN 1An artificial channel for conveying water, typically in the form of a bridge across a valley or other gap.     2Anatomy A small duct in the body containing fluid.",7/30/2013,aqueduct,,
oc,v [WITH OBJECT] Lease (a property) to a subtenant.  ‘I quit my job and ___ my apartment’,7/31/2013,sublet,,
oc,_8_ ADJECTIVE 1(of a place) uninhabited and giving an impression of bleak emptiness.  ‘a ___ Pennine moor’    2Feeling or showing great unhappiness or loneliness.  ‘I suddenly felt ___ and bereft’,1/9/2012,desolate,,
oc,"ADJECTIVE 1(of a person or their behaviour) tending to attract attention because of their exuberance, confidence, and stylishness.  ‘the band's ___ lead singer’    1.1Bright, colourful, and very noticeable. ‘a ___ bow tie’",4/29/2013,flamboyant,,
oc,"ADJECTIVE Having mixed feelings or contradictory ideas about something or someone.  ‘some loved her, some hated her, few were ___ about her’ ‘an ___ attitude to Europe’",5/6/2013,ambivalent,,
oc,"NOUN 1A circle of constant longitude passing through a given place on the earth's surface and the terrestrial poles.  ‘the European Broadcasting Area extends from the Atlantic to the ___ 40°E’   1.1Astronomy A circle passing through the celestial poles and the zenith of a given place on the earth's surface. ‘at the end of February Jupiter transits the ___, due south, at 6.15 a.m’",8/6/2013,meridian,,
oc,"NOUN 1A shy, reticent person.     1.1Psychology A person predominantly concerned with their own thoughts and feelings rather than with external things. Compare with ex___",8/7/2013,introvert,,
oc,"NOUN 1A measuring rod a yard long, typically divided into inches.     1.1A standard used for comparison. ‘league tables are not the only ___ of schools' performance’",6/8/2013,yardstick,,
oc,"NOUN 1British Music A note having the time value of two crotchets or half a semibreve, represented by a ring with a stem.    2A small bronze or silver ancient Roman coin.  ‘In fact it's a silver ___, measuring just 7-8mm in diameter.’",8/19/2013,minim,,
oc,"ADJECTIVE 1Music (of a scale, interval, etc.) involving only notes proper to the prevailing key without chromatic alteration.    1.1(of a melody or harmony) constructed from a ___ scale.",8/21/2013,diatonic,,
oc,v [WITH OBJECT] 1Arrange (a group of people or things) in classes or categories according to shared qualities or characteristics.  ‘mountain peaks are ___d according to their shape’    1.1Assign to a particular class or category. ‘elements are usually ___d as metals or non-metals’,8/30/2013,classify,,
oc,ADJECTIVE Situated or extending across something.  ‘a ___ beam supports the dashboard’,9/2/2013,transverse,,
oc,VERB [WITH OBJECT] 1Arrange or put together in a particular form or ___ion.  ‘two of the aircraft will be ___d as VIP transports’   1.1Computing Arrange or order (a computer system or an element of it) so as to fit it for a designated task. ‘the memory can be ___d as a virtual drive’,9/7/2013,configure,,
oc,"NOUN 1A piece of cloth or plastic fastened round a child's neck to keep its clothes clean while eating.    1.1A loose-fitting sleeveless garment worn on the upper body for identification, especially by competitors and officials at sporting events. ‘the sponsor's name printed on our ___s’   1.2The part above the waist of the front of an apron or pair of dungarees.",8/9/2013,bib,,
