oc oc0 oc3 oc2 18,v__ n 1 a small remaining part of what once existed; a trace: the last ___s of the old colonial regime 2 (esp in negative sentences) a very small amount: There's not a ____ of truth in the rumour.,,vestige,,,
oc 18,"f___ 
+1 adj showing strong or intense feelings; enthusiastic; passionate: ____ desire /hope/wishes + a ____ admirer/believer/supporter. ___ly We ___ly hope they will succeed. 
+2 n[U] strength or intensity of feeling; enthusiasm: speak with great ____ + religious/nationalistic/revolutionary ____.",12/11/2011,+1 fervent +2 fervour,,,
oc oc0,d__ n a political leader who tries to win people's support by using arguments which are emotional and often not reasonable. ___ic adj ___y ___ry n[U] the principles and methods of a ____.,11/23/2011,demagogue,,,
oc oc0 oc1 19,a_5_ adj 1 enough or more than enough: ____ time to get to the station. 2 (euph) large in size: a ____ bosom.,,ample,,,
oc oc0 oc1 18 19 20 20 21,w__ adv (fml or rhet) almost: It was ____ impossible to see anything in the fog,,wellnigh,,,
oc oc0,"+1 n (infml esp Brit) the part of the body on which one sits; the buttocks. IDM ___s on seats: The festival organizers were chiefly concentrated with putting ___s on seats. +2 n (infml esp US) (a) a person who spends his life wandering from place to place and begging for food, etc; a tramp. +___adj of bad quality. v ~sth (off sth) to get sth from sb by begging; to cadge sth. PHR V ____ around/about",11/25/2011,bum,,,
oc oc0,"to cause sb to believe that sth is the case: [Vn, Vnpr] How can I ____ you of her honesty?",,convince,,,
oc oc0,n[U] ~(to sth)(fml) agreement; approval: give one's ____ to a proposal.,,assent,,,
oc oc0,"v1 to move sth heavy with great effort:[Vnpr] We ___d the piano up the stairs. 2 to treat sb roughly, eg touching, pushing or hitting them:[Vn] I was ___d by a gang of youths.",1/28/2011,manhandle,,,
oc oc0,adj 1 smooth and shiny: ____ hair / fur 2 (sometimes derog)(of a person) looking wealthy and comfortable in life,,sleek,,,
oc,"v ~sth/sb/oneself (with sth) to make sth/sb/oneself more attractive or beautiful, esp by adding some type of ornament: [Vn] admire the paintings that ____ the walls +(ironic) Graffiti ___d the empty train. +____ment n[U,C]",12/21/2011,adorn,,,
oc oc0 oc2 oc3 17 19,"r__7_ v ~sth (to do) to give a detailed account of sth; to tell sb about sth: [Vn, Vnpr] ____ one's story/adventures/experiences (to a friend) [V.wh, Vpr.wh] He ___d (to her) in vivid detail how he had caught the thief. {also V.speech]",10/23/2012,recount,,,
oc oc0 oc1,_-_ adj [attrib] with lines or paths crossing each other: a ____ pattern/design. + ____ v to form a _(adj)_ pattern on sth:[V] railway lines ___ing in a complex network [Vn] Drainage canals ____ the landscape.,7/2/2011,criss-cross,,,
oc oc0 oc2 17,"+1 n a [U,C] a sudden and painful tightening of the muscles, usu caused by cold or too much exercise, making movement difficult. After swimming for half an hour I started to get ____ in my legs. See also writer's ____. +2 v to prevent or delay the movement or development of sb/sth: [Vn] All these difficulties ___d his progress.",12/3/2011,cramp,,,
oc,adj 1 of the chest or breast: ____ muscles + a ____ fin. 2 worn on the chest or breast: a ____ cross (ie one worn by a bishop). + ____s n [pl] (often joc) chest muscles.,9/10/2011,pectoral,,,
oc oc0,any of many small planets revolving round the sun.,,asteroid,,,
oc oc0,"a state in which people or things are no longer properly organized: After their disastrous election result, the opposition parties are in some ____.",,disarray,,,
21,"noun chiefly humorous
A book, especially a large, heavy, scholarly one:
a weighty ___",4/19/2016,tome,,,
0 7,"s__ noun [mass noun]
1The cut stalks of cereal plants left sticking out of the ground after the grain is harvested:
fields of yellow ___
[as modifier] :
___ burning
2Short, stiff hairs growing on a man’s face when he has not shaved for a while:
she ran her fingers over the dark ___ on his cheeks",2/29/2016,stubble,,,
7,"noun
A person who is very knowledgeable and enthusiastic about an activity, subject, or pastime:
a crossword ___",3/3/2016,aficionado,,,
oc oc0 oc1 19 18,"1 to make the dirty surface of sth clean or bright by rubbing it with sth rough
2 to make a deep channel by flowing over sth and removing soil, rock, etc",,scour,,,
oc,_6_ a feeling of shock and of being discouraged,,dismay,,,
,"v__ noun
A widely distributed scrambling herbaceous plant of the pea family, which is cultivated as a silage or fodder crop. See also tare1.",4/20/2016,vetch,,,
,"noun
A tree which bears cones and needle-like or scale-like leaves that are typically evergreen. ___s are of major importance as the source of softwood, and also supply resins and turpentine.",4/22/2016,conifer,,,
oc oc0,i__ likely to appear or happen soon IDM,,in the offing,,,
oc oc0,"v 1 to hide and shelter in one's home sb wanted by the police, etc. 2 to keep feelings or thoughts, esp bad ones, in one's mind for a long time.",,harbour,US harbor,,
,"1(also wild ___)A tusked Eurasian wild pig from which domestic pigs are descended, exterminated in Britain in the 17th century.",4/24/2016,boar,,,
oc oc0 oc2 oc2 19 21,IDM to be useful or helpful to sb when needed: Her languages will ____ her ____ ____ ____ when she starts looking for a job.,,stand sb in good stead,,,
,"noun [mass noun]
The supposed faculty of perceiving things or events in the future or beyond normal sensory contact:
she stared at the card as if she could contact its writer by ____",2/26/2016,clairvoyance,,,
oc0 20 19,"noun
(In general use) a personal possession.
• Law An item of property other than freehold land, including tangible goods (___s personal) and leasehold interests (___s real). See also goods and ___s.",10/2/2015,chattel,,,
,"noun [mass noun] [usually with adjective or noun modifier]
Pottery, typically that of a specified type:
blue-and-white majolica ___
(___s)
Minoan potters produced an astonishing variety of ___s
• Manufactured articles of a specified type:
crystal ___
aluminium ___",4/30/2016,ware,,,
,"verb [with object]
Satisfy (a desire or an appetite) to the full:
___ your appetite at the resort’s restaurant
• Supply (someone) with as much as or more of something than is desired or can be managed:
he was ___d with flying",5/1/2016,sate1,,,
7,"noun
1historical A type of battleship introduced in the early 20th century, larger and faster than its predecessors and equipped entirely with large-calibre guns. [Named after Britain's HMS ___, which was the first to be completed (1906)]
2archaic A fearless person.
3archaic A heavy overcoat for stormy weather.",3/19/2016,dreadnought,,,
oc0 20 19 18,"noun [treated as plural]
Wild animals which are believed to be harmful to crops, farm animals, or game, or which carry disease, e.g. rodents:
killed as ___ or game, the pumas have gone
• Parasitic worms or insects:
his clothes are infested with ____
• People perceived as despicable and as causing problems for the rest of society:
the ____ who ransacked her house",10/1/2015,vermin,,,
