oc  oc0,"v ~(across/through)(sth) to walk with an effort, esp through water or mud: [Vp, Vpr] There's no bridge ---- we'll have to ____ across (the stream).",4/14/2011,wade,,,
oc  oc0,"v 1 ~(on/upon sth) to think deeply, usu in silence, esp for religious purposes or in order to relax: [Vpr] ____ on the sufferings of Christ [V] I like to ____ before an important exam. 2 (fml) to plan sth in one's mind; to consider doing sth: [V] ____ revenge.",4/14/2011,meditate,,,
oc oc0 oc3 23 23,"v 1 (fml) (a) to give and receive sth in return; to make a mutual exchange of sth: [Vn] ____ greetings/compliments/gifts. (b) to return a feeling, gesture, greetings, etc: [V] He ___d by wishing her good luck. 2 (techn) (of parts of a machine) to move backwards and forwards in a straight line.",,reciprocate,,,
9  oc0,"z__ cardinal number informal
An extremely large number of people or things:
we had ___s of customers",7/4/2015,zillion,,,
0,"s__ formal
noun
A temporary stay:
her ____ in Rome
verb [no object, with adverbial of place]
Stay somewhere temporarily:
she had ___d once in Egypt",10/18/2015,sojourn,,,
oc oc0 23 22,"g__ n [U] (infml) 1 a drink of spirits, originally rum, mixed with water and drunk esp by sailors. 2 (Austral) any alcoholic drink, esp beer.",9/1/2011,grog,,,
oc oc0 23 22 23,"v (fml) to clear sb/sth of blame or suspicion
_adj_ having or showing a desire for revenge.",10/8/2011,vindicate,adj vindictive,,
oc0,"noun
An edible Asian plant of the goosefoot family, with large dark green leaves which are widely eaten as a vegetable.
ホウレンソウ",10/24/2015,spinach,,,
oc0,"noun
1A European plant of the dock family, with arrow-shaped leaves that are used in salads and cookery for their acidic flavour. See also wood ____. スイバ",10/25/2015,sorrel1,,,
oc oc0 23,_4_ adj 1 extremely disgusting: a ___ smell/taste +use ___ language. 2 morally bad; wicked: make ___ accusations +Bribery is a ___ practice. 3 (infml) extremely bad: ___ weather + be in a ___ temper/mood. + ___ly adv. ___ness n[U],10/17/2011,vile,,,
oc0 oc2 oc1,"p__ adjective
1(Especially of part of the body) unusually swollen:
her eyes were ____ and full of tears
2Soft, rounded, and light:
small ____ clouds
? (Of a garment) padded or gathered to give a rounded shape:
a ____ blue ski-jacket
3(Of wind or breath) coming in short bursts:
his breath was ____ and fast",6/9/2015,puffy,,,
oc,as the representative of sb,,on (US also in) behalf of or on someone's/something's behalf,,,
oc oc0 23 22,"v 1 (esp in cooking) to stay or make sth stay almost at boiling point [Vn] ___ the stew for at least an hour. 2 ~(with sth) to be filled with strong feelings which one has difficulty controlling: [Vpr] ___ with rage/annoyance/excitement about sth [also V]. 3 (of an argument, a dispute, etc) to develop for a time without any real anger or violence being shown. PHR V ___ down (infml) to become calm.",9/11/2012,simmer,,,
oc oc0 23 22 23,c__ n (a) [U] the tough white flexible tissue attached to the bones of animals. (b) [C] a structure made of this: I've damaged a ___ in my knee.,11/10/2011,cartilage,,,
oc0,"noun
1A bird or mammal, or an imitation of one, used by hunters to attract other birds or mammals: [as modifier] :
2A pond from which narrow netted channels lead, into which wild duck may be enticed for capture.",10/26/2015,decoy,,,
0 oc0 22,"__n noun
A strong feeling that something is about to happen, especially something unpleasant:
he had a ____ of imminent disaster",10/15/2015,premonition,,,
oc0 23 24 24,"c__ noun [mass noun]
The movement caused within a fluid by the tendency of hotter and therefore less dense material to rise, and colder, denser material to sink under the influence of gravity, which consequently results in transfer of heat:
the final transfer of energy to the surface is by ____",11/25/2015,convection,,,
oc oc0 23,"n a difficult or painful experience, esp one that tests a person's character or ability to endure sth: the ____ of divorce + The hostages went through a terrible ____.",4/9/2011,ordeal,,,
oc0,"noun
A furnace or oven for burning, baking, or drying, especially one for calcining lime or firing pottery.",10/30/2015,kiln,,,
oc0,"verb [with object] British informal
Ask for or obtain (something to which one is not strictly entitled):
he ___d fivers off old school friends
noun Falconry
A padded wooden frame on which hooded hawks are carried to the field. ",7/12/2015,cadge,,,
oc c0,"d__ v 1 to change or make sth change direction, esp after hitting sth: [Vpr] The bullet ____d from the wall. 2 ~sb (from sth)     to cause sb to stop pursuing a course of action.",3/16/2011,deflect,,,
7 oc0 21,"c___ adjective
Having one’s feelings and expression under control; calm:
a very talented and ____ young player",4/30/2015,composed,,/k?m?p??zd/,
6 oc0 22 21,"g__ noun North American
A narrow and steep-sided ravine marking the course of a fast stream.",11/21/2015,gulch,,,
9 oc0 23,"noun
1(also oil of ____) [mass noun] A volatile pungent oil distilled from gum ____ or pine wood, used in mixing paints and varnishes and in liniment.
? (also crude ____ or gum ____)An oleoresin secreted by certain trees, especially pines, and distilled to make rosin and oil of ____.",7/19/2015,turpentine,,,
oc oc0 oc1 22,i__ adj strange because not in harmony with the surroundings; out of place: Such traditional methods seem ____ in this modern technical age.,,incongruous,,,
oc0 21,"noun formal
The revival of something that has been dormant:
the ____ of poetry as an oral art",11/1/2015,renascence,another term for Renaissance.,,
2 oc0 oc3 21,"verb [with object] informal , chiefly North American
Fail to reach the required standard in (an examination, test, or course of study):
I ___d biology in the tenth grade
? [no object] (____ out) (Of a student) leave or be dismissed from school or college as a result of failing to reach the required standard:
Tip ___d out of Caltech and moved back home",9/6/2015,flunk,,,
8 8 oc0 21 22 23,"i__ adjective
Acting or done quickly and without thought or care:
she might live to rue this ____ decision
? Moving forcefully or rapidly:
a ____ but controlled flow of water",4/26/2015,impetuous,,/?m?p?tj??s/,"Late Middle English: from Old French impetueux, from late Latin impetuosus, from impetere 'to attack'"
oc oc0 22 21 22,"v 1 to become or make sth, eg fabric, thin or worn, esp as a result of frequent use or of being rubbed against sth. [Vn] Constant abrasion will ___ even the thickest rope. 2 to show or make sth show the effects of strain.",5/6/2011,fray,,,
oc0 21,"adverb & adjective
In exactly the same words as were used originally: [as adverb] :
subjects were instructed to recall the passage ____",11/3/2015,verbatim,,,
oc,w__ n 1 (a) a ship that has sunk or has been badly damaged: Two ____s block the entrance to the harbour. (b) a vehicle 2 (infml) a person    v.   ____er  n.   ____age  n[U],7/18/2011,wreck,,,
oc oc0 oc3,c_9_ v (fml) to criticize or punish sb severely: [Vn] The government has been widely ___d in the press for its handling of the economy.,,castigate,,,
7 oc0,"i__ noun
A person who pretends to be someone else in order to deceive others, especially for fraudulent gain:
the charity has warned anyone approached by the ____ to contact police immediately",5/4/2015,impostor,(also imposter),/?m?p?st?/,"Late 16th century (in early use spelled imposture, and sometimes confused with imposture in meaning): from French imposteur, from late Latin impostor, contraction of impositor, from Latin imponere (see impose)"
oc0,"noun
1North American A baby’s nappy.
2 [mass noun] A linen or cotton fabric woven in a repeating pattern of small diamonds.
? A repeating geometrical or floral pattern used to decorate a surface.",7/17/2015,diaper,,,
oc,"v 6 ~sb/oneself (to sth) to give sb/oneself sth enjoyable, eg special food or entertainment, at one's own expense: [Vnpr] She ____d each of the children to an ice-cream. + ____ n 1 a thing that gives great pleasure, esp sth unexpected or not always available: The concert is a real ____ for lovers of light opera. 2",7/11/2011,treat,,,
6 oc0 oc0 oc2,"noun
Each of several possible ways in which a set or number of things can be ordered or arranged:
his thoughts raced ahead to fifty different ___s of what he must do",8/10/2015,permutation,,,
oc oc0,"PHR V ____ ____ (sth) to leave one road in order to travel on another.
____ (sb) ____ (infml) to lose or make sb lose interest, sometimes sexually, to make sb feel bored or disgusted.
____ sth ____ 1 to stop the flow of electricity, gas, water, etc by using a switch, tap, etc. 2 radio, television",7/11/2011,turn off,,,
7 oc0 22,"a___ noun [mass noun]
Constant or close attention to what one is doing:
the ____ with which he could wear down his opponents
? (___s) archaic or literary Constant attentions to someone.",5/10/2015,assiduity,,/?as??dju??ti/,"Late Middle English: from Latin assiduitas, from assiduus 'occupied with' (see assiduous)"
oc oc0  oc3 22,"d_8_ v ~sb/sth (as sth) to criticize strongly and publicly sb/sth that one thinks is wrong, illegal,etc: [Vn] She ___d the government's handling of the crisis",,denounce,,,
oc oc0 oc3 21 22,p__ v 1 (fml) to crush sth into a fine powder: [Vn] a machine that ___s nuts. 2 (infml) to destroy or defeat sb/sth completely: [Vn] We absolutely ___d the opposition.,,"pulverize,-ise",,,
oc oc0 oc3 23,"n ~(to sth) 1 [U] the reaching or acquiring of a rank or position: celebrating the queen's ____ (to the throne).
2 [C] a thing added, esp a new item in a library, museum, etc: recent ____s to the art gallery.",1/31/2011,accession,,,
oc0 oc3,"noun archaic
A jailer.
adjective
Of or involving the provision of a complete product or service that is ready for immediate use:
____ systems for telecommunications customers",4/24/2015,turnkey,,/?t??nki?/,
oc oc0 oc1 oc3 oc2,n___ 1 quick and accurate in movement 2 able to think and understand quickly,,nimble,,,
7 oc0,"noun
(also ____ oil) [mass noun] A dark brown oil containing various phenols and other organic compounds, distilled from coal tar and used as a wood preservative.
? A colourless, pungent, oily liquid, containing _①_ and other compounds, distilled from wood tar and used as an antiseptic.
verb [with object]
Treat (wood) with ____:
a ___d wooden fence",5/19/2015,creosote,①creosol,/?kri??s??t/,"Mid 19th century: coined in German from Greek kreas 'flesh' + s?t?r 'preserver', with reference to its antiseptic properties"
6 oc0 oc2 oc2 22 23,"b__ verb [with object]
1Charm or enchant (someone), often in a deceptive way:
he ___d the voters with his good looks
? Trick (someone) into doing something:
they were ___d into signing a peace treaty
2literary Help (time) pass pleasantly:
to ____ some of the time they went to the cinema",3/7/2015,beguile,,,
oc oc0 oc1 oc2 oc3 oc2 22 23,h__ n[U] abnormal and unnecessary anxiety about one's health: suffer from ____,,hypochondria,,,
oc0,"archaic
adjective
Dim, dull, or filmy:
a medicine to lay to sore and ____ eyes
verb [with object]
Make dim; blur:
he ___d his eyes with books",7/18/2015,blear,,,
oc oc0 21 ,_5_ n [U] written or spoken language that is not in verse: write in ____ + a ____ writer.,4/6/2011,prose,,,
oc oc0 oc2 oc3 oc2 21 22,a__ n a statement that is accepted as true without further proof or argument 自明の理,,axiom,,,
oc oc0,(a) the relationship between cause and effect (b) the principle that nothing can happen without a cause,,causality,,,
oc0 oc2,"c__ verb [with object]
Hold close in one’s arms as a way of showing love or affection:
he ___s the baby close
? [no object, with adverbial] Lie or sit close:
they ___d together to keep out the cold
? [no object] (____ up to) informal Ingratiate oneself with:
they start ___ing up to the Liberals for support",9/1/2015,cuddle,,,
7 oc0 oc2 oc1,"u__ noun
An open sore on an external or internal surface of the body, caused by a break in the skin or mucous membrane which fails to heal. ___s range from small, painful sores in the mouth to bedsores and serious lesions of the stomach or intestine.
? A moral blemish or corrupting influence:
he’s a conman with an incurable ____ called gambling",4/23/2015,ulcer,,/??ls?/,"Late Middle English: from Latin ulcus, ulcer-"
oc oc0 oc1 oc1 oc1 23,__s touching; near: ____ circles. The bruising was not ____ to the wound.,,contiguous,,,
oc oc0 ,"v 1 (a) to direct or control the movement of a boat, car, etc: [V] You ____ and I'll push. 3 to follow a particular course: [Vadv] ___ing north +(fig) try to ____ a middle course between two extreme views.",4/20/2011,steer,,,
oc oc0 oc1 oc2 oc2 21,to be determined on a course of action IDM,,be bent on doing sth,,,
oc oc0 oc1,s__ a strong feeling that sth is worthless,,scorn,,,
oc oc0 oc1 oc2 oc1,u___ a lot of noise made by people shouting esp because they are angry: a large amount of public criticism and argument.,,uproar,,,
oc oc0 oc1 oc2 oc2 oc1,v__ to say unpleasant or insulting things about sb: She was ___d by the press for her unfashionable views.,,vilify,,,
oc oc1 oc1,"d__ v 1 to lower the quality, status or value of sth/sb/oneself: [Vn] Sport is being ___d by commercialism. +You ____ yourself by telling such lies. 2 to lower the value of coins by using less valuable metal in them: [Vn] ____ the currency. ____ment n [U]",7/5/2011,debase,,,
oc0 21,"verb [no object]
Stare openly and stupidly:
they were ___ing at some pin-up
noun
An awkward or shy person:
let those country ___s dance to their hearts' content",7/20/2015,gawk,,,
oc oc0 oc1 22,h__ v ~sth (about/around) to go from place to place offering things for sale: [Vn] The streets were full of people ___ing their wares. [Vnp] He ___d his songs around for ages until a record company finally accepted them. ___er. n,8/19/2011,hawk,,,
oc0,"m___ noun
1A long, low sound made by a person expressing physical or mental suffering or sexual pleasure:
she gave a low ____ of despair
2informal A complaint which is perceived as trivial and not taken seriously by others:
there were ___s about the car’s feeble ventilation",7/23/2015,moan,,,
0 6 oc0,"a__ verb [no object, with adverbial of direction]
Walk or move at a slow, relaxed pace:
they ___d along the riverbank
noun
A walk at a slow, relaxed pace, especially for pleasure:
a peaceful riverside ____",6/21/2015,amble,,,
oc oc0 oc2 oc2 oc1 21 22 23,"v to make repeated urgent requests to sb for sth; to offer sth as an explanation or excuse, esp for failing to do sth or for doing sth wrong.",,plead,,,
oc oc0,j__ a group that rules a country after taking power by force in a revolution,,junta,,,
oc0 oc1 oc1 oc1 oc2 oc1 21,"noun
A wealthy and influential businessman or businesswoman:
a property ____",5/8/2015,magnate,,/?ma?ne?t/,"Late Middle English: from late Latin magnas, magnat- 'great man', from Latin magnus 'great'"
4 4 5 8 oc0 oc1 21,"a__ verb [with object] (usually ____ oneself)
Behave in a way that belittles or degrades (someone):
I watched my colleagues ___ing themselves before the board of trustees",2/28/2015,abase,,/??be?s/,"Late Middle English: from Old French abaissier, from a- (from Latin ad 'to, at') + baissier 'to lower', based on late Latin bassus 'short of stature'. The spelling has been influenced by base2"
oc oc0 oc1 oc1 oc1 oc3 oc3 23,adj (usu derog) often changing: The weather here is notoriously ____.,,fickle,,,
7 oc0 oc1 oc1 21 22,"p__ noun [mass noun]
A feeling of irritation or resentment resulting from a slight, especially to one’s pride:
he left in a fit of ____
verb
1 [with object] Arouse (interest or curiosity):
with his scientific curiosity ___d, he was looking forward to being able to analyse his find",7/9/2015,pique,,,
oc oc0 oc3,"n[C] a small pool of water, or other liquid, esp rain that has gathered on the ground.",5/18/2011,puddle,,,
oc oc0,adj (approv or derog) moving slowly and involving very little physical effort: ____ days in the Italian sun.,,languid,,,
oc0 oc1 23,"m___ verb [no object]
(Of an animal) shed old feathers, hair, or skin to make way for a new growth:
the adult birds were already ___ing
[with object] :
the snake ___s its skin
noun",6/26/2015,moult,(US molt),,
oc oc0 oc1 oc1 oc3 22,v (dated) a man who wants to marry a paticular woman: She had rejected all her many ___s.,,suitor,,,
0 7 6 oc0 ,"s__ informal
verb [with object]
Drink in large draughts:
Dave ___d the wine in five gulps
[no object] :
Ratagan ___d at his beer
noun
A large draught of drink:
he took a ____ of tea",4/28/2015,swig,,/sw??/,Mid 16th century (as a noun in the obsolete sense 'liquor'): of unknown origin
oc oc0  oc1 oc1 oc1,"e__ an official order that forbids sth, esp trade",,embargo,,,
0 5 oc0 oc1 21,"i__ noun
A tough outer protective layer, especially that of an animal or plant:
this chemical compound is found in the ____ of the seed",6/1/2015,integument,,,
oc0 oc1 22,"noun
1A young child’s one-piece outer garment.
? A garment for adults similar to a ____, typically worn as overalls or as sports clothing.
2A person who _v_s.",6/26/2015,romper,,,
oc0 22 22,"w__ verb [no object] literary
1Move in a turbulent fashion:
the streams foam and ___
2Lie soaked in blood.
noun
A large number of items in no order; a confused mass:
there’s such a ___ of conflicting rules
? A state of general disorder:
the attack petered out in a ___ of bloody, confused fighting",1/18/2016,welter,,,
