oc 18 18,"v [Vn,Vnp] (esp passive) (a) to keep sb/sth floating: The raft was ___d (up) by empty petrol cans. (b) to cause esp prises to be or ramain at a high or satisfactory level",,buoy,,,
oc oc0,"p__ v 1 ~sb (for sth)(esp passive) to treat sb in a cruel way, esp because of their race, their political or religious beliefs, etc: [Vn, Vnpr] Throughout history religious minorities have been ___d (for their beliefs). 2 to pursue and annoy sb continually",2/6/2011,persecute,,,
0 7 7 oc0 oc1 oc1 oc2 oc3 19 18 17 18 19 20,"archaic
adjective [with infinitive]
1Pleased or willing under the circumstances:
the traveller was ____ to proceed
2Compelled by the circumstances; obliged:
he was ____ to acknowledge that the agreement was sacrosanct
adverb
Gladly:
I am weary and would ____ get a little rest",4/24/2015,fain,,/fe?n/,"Old English f?gen 'happy, well pleased', of Germanic origin, from a base meaning 'rejoice'; related to fawn2"
oc oc0 oc3 19 18,"r__ n 1 a ring of differently colored or marked feathers or fur round the neck of a bird or an animal. 2 a wide stiff frill worn as a collar, esp in the 16th century.",7/22/2011,ruff,,,
oc oc2,IDM to obey the orders and express the opinions of one's group or party; to conform.,3/7/2011,toe the (party) line,(US also toe the mark),,
0 6 8 17 18 19,"adjective
Of an orange-brown or yellowish-brown colour:
____ eyes",5/14/2016,tawny,,,
0 0 2 18 20,"p__ verb [no object]
Talk foolishly or at tedious length about something:
I sat in my pew and heard him ___ on for at least an hour and a half",8/13/2016,prate,,,
oc oc0,"a system of naming things, esp in a particular branch of science",,nomenclature,,,
oc oc0,"of, from or like God or a God",,divine,,,
oc oc0,"n (usu the____) [C usu sing] 1 a language or form of a language spoken in a particular country or region or by a particular group, as compared with a formal or written language: the black American ____.",,vernacular,,,
oc oc0,x__ n [U] an intense dislike or fear of strangers or people from other countries: Excessive patriotism can lead to ____.,2/1/2011,xenophobia,,,
oc oc0,"v ~(sb/sth)(with sb/sth) to combine or unite, or to make people or things do this: [Vpr] Our local brewery has ___d with another firm.",3/18/2011,amalgamate,,,
oc oc0 18,v to burn slowly without a flame: [V] a cigarette ___ing in the ashtray,,smoulder,,,
