oc oc0,"v 1 ~sth (with sth) to interrupt sth at intervals: [Vn] Her speech was ___d by bursts of applause from the crowd 2 to divide writing into sentences, phrases, etc by using special marks, eg full stops, question marks, etc.",,punctuate,,,
oc oc0 oc2 22 23,v to irritate or annoy sb greatly: [Vn] His constant whistling ___d her.,,exasperate,,,
0 7 7 oc0 oc2 oc2 22 23,"p___ noun [mass noun]
Chequered or tartan twilled cloth, typically made of wool:
a ____ shawl
• [count noun] A long piece of tartan worn over the shoulder as part of Scottish Highland dress.",6/28/2015,plaid,,,
8 oc0 23 24,"noun
A learned person, especially a distinguished scientist. See also idiot ____.",9/26/2015,savant,,,
oc0 oc1 oc2 24,s__ v to change direction suddenly: [Vn] The car ____d sharply to avoid the child. [Vpr] The ball ____d to the left. [also Vp]. +____ n a ____ing movement.,7/26/2011,swerve,,,
oc  oc0  oc0 oc2 oc2,"e__ n a circular movement of water, air, dust, etc: The flower was caught in a ____ and floated off downstream +____s of dust swirled in the road.",4/15/2011,eddy,,,
oc oc0,PHR V to use a resource or supply: I'll have to ____ ____ my savings. + The novelist ___s heavily ____ her personal experiences.,,draw on sth,draw on/upon sth,,
oc oc1,"d___ '+1 adj n
+2 v [Vn] 1 (esp passive) to make an exact copy of sth. 2 to do sth again, esp when it is unnecessary; to repeat sth: This research merely ___s work already done elsewhere. +___tion n",5/29/2011,duplicate,,,
oc oc0 oc1 oc1,"s_5_l n an angry look or expressions
v to look at sb/sth with a ____: [Vpr] The receptionist ___d at me.",,scowl,,,
oc0,"adjective
1Showing a skilful use of underhand tactics to achieve goals:
he’s as ____ as a politician needs to be
they have ____ ways of making money
2(Of a route or journey) longer and less direct than the most straightforward way:
they arrived at the town by a ____ route",12/8/2015,devious,,,
oc0 22 23,"verb
Form into small surface creases or wrinkles: [no object] :
Rose’s face ___d in bewilderment
[with object] :
he smiled boyishly, ___ing his eyes
a skirt in ___d fabric",12/4/2015,crinkle,,,
oc0 23,"noun
1A division of 3,000-6,000 men, including a complement of cavalry, in the ancient Roman army.
2(a ____/___s of) A vast number of people or things:
___s of photographers and TV cameras",12/5/2015,legion,,,
oc0 23,"t__ noun
A tax or duty to be paid on a particular class of imports or exports:
the reduction of trade barriers and import ___s
• chiefly British A list of the fixed charges made by a business, especially for use of gas, electricity, or a mobile phone.
• Law , British A scale of sentences and damages for crimes and injuries of different severities.
verb [with object]",12/6/2015,tariff,,,
8 oc0,"noun
A long essay on a particular subject, especially one written for a university degree or diploma:
a ____ on the novels of the Brontë sisters
he had considered writing his doctoral ____ on Kant",10/7/2015,dissertation,,,
9 8 oc0,"verb [with object] literary
Catch sight of:
she ___d two figures",5/7/2015,descry,,/dɪˈskrʌɪ/,"Middle English: Old French descrier 'publish, proclaim', perhaps confused with obsolete descry 'describe'"
9 8 oc0,"noun [mass noun]
The loss or giving up of something as a penalty for wrongdoing:
magistrates ordered the ____ of his computer",5/29/2015,forfeiture,,,
oc,"adj bad-tempered or unreasonable, esp because one cannot do or have what one wants: a ___ and jealous wife + ___ children. ___ly ___ce: He tore up the letters in a fit of ___ce.",6/22/2011,petulant,,,
oc 22,adj 1 not safe; dangerous: He was unable to get down from his ___ position on the rocks. 2 depending on chance; uncertain: She makes a rather ___ living as a novelist.,2/15/2011,precarious,,,
oc0,"t__ noun
A long, angry speech of criticism or accusation:
a ____ of abuse",12/9/2015,tirade,,,
oc0,"noun [mass noun]
1The medieval knightly system with its religious, moral, and social code:
the age of ____
• The combination of qualities expected of an ideal knight, namely courage, honour, courtesy, justice, and a readiness to help the weak:
tales of ____ and knightly deeds
• Courteous behaviour, especially that of a man towards women:
he still retained a sense of ____ towards women",12/10/2015,chivalry,,/ˈʃɪv(ə)lri/,
0 oc0,"adjective
Reluctant to draw attention to oneself; shy:
everything you need to know but have been too ____ to ask
suddenly ____, she could think of nothing to say
don’t be ____ about telling folk how you feel",12/11/2015,bashful,,,
oc 22,to commit a crime,,perpetrate,,,
oc oc0 oc0 oc3 24,e__ adj thin and weak: he looks very ____ after his long illness.,,emaciated,,,
oc oc0 24,a__ v to change sth slightly in order to correct an error; to make an improvement in sth: [Vn] ____ a document/proposal/law + The Official Secrets Act has been ___d to prevent further leaks.,2/8/2011,amend,,,
oc oc0 oc3 23 24,"p_7_ n ~(of sth)(fml) a sign or warning of a future event, often an unpleasant one; an omen: The event proved to be a ____ of the disaster that was to come.",,portent,,,
,"noun [in singular]
A state of near-unconsciousness or insensibility:
a drunken ___",12/13/2015,stupor,,,
oc oc0,"v to press or rub sb/sth gently with the mouth or nose: [Vn]; [Vpr, Vp] The dog ___d (up) against me on the sofa.",6/4/2011,nuzzle,,,
oc oc0,v 1(esp passive)(of sth undesirable) to spread over and occupy a place in great numbers: [Vn] a warehouse ____ by rats 2 to continue beyond or exceed the time allowed or the expected cost: [Vpr] The lecture ___d by ten minutes. [Vn],2/20/2011,overrun,,,
oc0 oc0 oc2 24,"w__ verb [no object]
Make a slight involuntary grimace or shrinking movement of the body out of pain or distress:
he ___d at the disgust in her voice",9/18/2015,wince,,,
22 24,"verb [with object]
1Enjoy greatly:
he was ___ing his moment of glory
• Anticipate with pleasure:
we did not ____ the idea of a strike",9/30/2015,relish,,,
oc oc0,adj ~(for sth/sb) (to do sth) (fml) giving or indicating a good chance of success; favorable: It was not a ____ time to start a new business.,1/25/2011,propitious,,,
oc0 22 23,"q__ noun
A soft boggy area of land that gives way underfoot:
torrential rain turned the building site into a ____
• An awkward, complex, or hazardous situation:
a legal ____",12/14/2015,quagmire,,,
oc oc0,"n +___v to make a gesture to sb showing what one wants them to do, where they should go, etc: [Vpr] He ___d to the waiter. [Vn.to inf, Vpr. to inf] He ___d (to) me to sit down. [Vpr. to inf] The old lady ___d for him to get out. [Vnpr] ___ sb to a chair [also Vnp].",6/25/2011,motion,,,
oc oc0 24,m__ v (usu passive) to cause sb to be very ashamed or embarrassed: [Vn] He was/felt ___d that he hadn't been invited.,,mortify,,,
oc oc0 oc2 22 23 24,c__ n [CGp] 1(a) a military force composed of two or more divisions: the 6th Army _cap_. (b) one of the technical branches of an army: the Royal Army Medical _cap_. 2 a group of people involved in a particular activity: the Diplomatic _cap_ (i.e. all the people representing foreign states in a particular country).,2/15/2011,corps,,/kɔː/,
5 4 6 5 8 oc0 oc0 oc3 23 24,"r__ verb [no object]
1(Of a comment or fact) cause continuing annoyance or resentment:
the casual manner of his dismissal still ___s
• [with object] Annoy or irritate (someone):
Lisa was ___d by his assertion
2archaic (Of a wound or sore) continue to be painful; fester:
the wound is but skinned over and ___s still at the bottom",4/25/2015,rankle,,/ˈraŋk(ə)l/,"Middle English: from Old French rancler, from rancle, draoncle 'festering sore', from an alteration of medieval Latin dracunculus, diminutive of draco 'serpent'"
2 oc0,"j__ Poke roughly or quickly, especially with something sharp or pointed:
she ___d him in his ribs
[no object] :
he ___d at the air with his finger
• Roughly or quickly thrust (a sharp or pointed object) someone or something:
she ___d the fork into the earth",12/3/2015,jab,,,
oc,i__ v 1 ~sb (with sth)(esp passive) to give or send sb so many things that they have difficulty dealing with them all; to overwhelm sb 2 to cover an area with a very large amount of water; to flood a place.,,inundate,,,
oc oc0,"a hard, usu white, stone, often with dark veins, which can be highly polished. 大理石",,marble,,,
8 7 oc0 oc3 22 24,"verb [with object]
Take the place of (a person or thing previously in authority or use); supplant:
the older models of car have now been ___d",5/21/2015,supersede,,/ˌsuːpəˈsiːd/,"Late 15th century (in the sense 'postpone, defer'): from Old French superseder, from Latin supersedere 'be superior to', from super- 'above' + sedere 'sit'. The current sense dates from the mid 17th century"
oc oc2,r__ v 1 ~sb(from sth) to wake sb: I was ___d (from my sleep) by the doorbell ringing.,,rouse,,,
oc oc2,a__ adj [usu attrib](esp Brit) (a) existing or occurring before birth (b) for pregnant women: ____ clinics,,antenatal,,,
oc oc0 oc3,"b__ n 1 [sing] (a) a person's way of standing, walking, etc; deportment (a): a man of upright, military ____. (b) behaviour: her dignified ____ throughout the trial. 2 [U] ~on sth    the way in which sth is related or relevant to sth. 3 [C] (techn) a direction that is measured from a fixed point. 4 a device that allows part of a machine to turn smoothly",2/11/2011,bearing,,,
oc oc0 22 24,"n a person who was born in, or is a citizen of, the same country as another: The Australians claimed their ___s worked harder than the British. + Steffi Graf's German ____, Anke Huber.",,compatriot,,,
oc oc0 oc3 22,"n a large basket with a lid, esp one used to carry food, wine, etc: a picnic ____.
v (often passive) to prevent sb's free movement or activity; to restrict or hinder sb/sth: [Vn] Our progress was ___d by the bad weather.",,hamper,,,
oc oc0 22,"n 1 [U] any plant disease: potato ____. 2 [C] ~(on sb/sth) any force that indirectly harms or destroys sth: The bad weather cast/put a ____ on our holiday. 3 [U] an ugly or neglected state, esp of a city: the ____ of inner-city slums.",2/13/2011,blight,,,
oc oc1,"o__ 1 to rule or treat sb in a continually cruel or harsh way 2 to make sb feel anxious, unconfortable or unhappy",,oppress,,,
oc,"v 1 to provoke sb's interest or curiosity: [Vn] What you say ___s me --- tell me more. [Vn. to inf] I was thoroughly ___d to hear what she had to say. 2 ~(with sb) to make and carry out secret plans, often with other people, with the aim of causing sb harm, doing sth illegal, etc; to plot2 v +___ n ___ing adj ___ingly adv",7/8/2011,intrigue,,,
oc oc0,n [U] an extreme lack of energy or enthusiasm for doing anything; a lazy state: She suffers from bouts of ___ and depression. +government ___ towards the film industry.,3/15/2011,lethargy,,,
oc oc0,"j__ v 1 to push roughly against sb, usu in a crowd
2 ~ (for sth) to compete with other people in a forceful manner in order to gain sth",,jostle,,,
oc oc0 oc0 22 24,IDM (infml) to make sb lose their confidence and enthusiasum; to discourage sb: Failing the exam has ___d all ___ ___ ___ ___ him.,1/25/2011,knock the stuffing out of sth,,,
oc oc0,n v 1 to pull sth/sb suddenly and quickly in the specified direction: [Vnpr] He ___d the fishing-rod out of the water. 2 to move or make sth/sb move with a short sudden action or a series of such actions: [Vn] Try not to ___ the camera.,4/16/2011,jerk,,,
oc oc0 23 22,"Ⅱ v 1 (a) to move one's head or upper body down quickly so as to avoid being seen or hit: [Vpr] I saw the gun and ___d under the table. 2 to go or push sb under water for a short time. 3 ~ (out of) sth (infml) to avoid a duty, responsibility etc.",7/27/2011,duck,,,
oc oc0 22,"intended to last or be in force only for a short time, temporary",,interim,,,
oc oc0,"adj with little or no sense, aim or purpose: a ____ remark + It is ____ owning a car if you can't drive it!",2/21/2011,pointless,,,
oc0,"adjective
Feeling or showing disapproval of anything regarded as improper; stiffly correct:
a very ____ and proper lady
verb [with object]
Purse (the mouth or lips) into a ____ expression:
Laurie ___d up his mouth",12/16/2015,prim,,,
0 oc0,"noun
The back of a person’s or animal’s neck:
he grabbed him by the ____ of his neck
verb [with object]
Grasp (an animal) by the ____ of its neck.",12/20/2015,scruff,,,
